chr	start	end	strand	geneName	chrInt	testIndex	V1	V2	V3	V4	V5	V6	V7	V8	V9	V10	V11	V12	Zscore	testStat	signedTestStat	pvalue	adjpvalue
chr6	485153	694139	-	EXOC2	6	28450	3	208983	13952	1810823515	0	208986	7261	1810830206	2	208984	14527	1810822940	0.192446240906165	0.173827407183126	0.173827407183126	0.676732432084733	0.743624139380677
chr16	70298223	70372582	+	AC012184.2	16	69500	1	74358	13954	1810958140	0	74359	7261	1810964833	1	74358	14528	1810957566	0.309509455233388	0.17325745895505	0.17325745895505	0.67723287959953	0.743958857643385
chrX	119619857	119694225	-	SEPTIN6	23	90682	1	74367	13954	1810958131	0	74368	7261	1810964824	1	74367	14528	1810957557	0.309388422061688	0.173128992202692	0.173128992202692	0.677345814178756	0.743958857643385
chr3	58007399	58170774	+	FLNB	3	16729	0	163375	13955	1810869123	3	163372	7258	1810875820	1	163374	14528	1810868550	0.21551917588648	0.17311968409922	0.17311968409922	0.677353998802756	0.743958857643385
chr2	177230307	177393697	-	NFE2L2	2	12861	1	163389	13954	1810869109	1	163389	7260	1810875803	2	163388	14527	1810868536	0.215427357755634	0.17297575075645	0.17297575075645	0.677480592392818	0.744003789633394
chr7	549749	713572	-	PRKAR1B	7	33027	2	163821	13953	1810868677	1	163822	7260	1810875370	1	163822	14528	1810868102	0.212780501415799	0.168896568240598	0.168896568240598	0.681094329889688	0.747291508349816
chr5	126867713	127031558	-	MARCHF3	5	26427	1	163844	13954	1810868654	1	163844	7260	1810875348	2	163843	14527	1810868081	0.212646205912582	0.168690628488548	0.168690628488548	0.681278118766647	0.747439626254119
chr1	119995860	120070616	-	NOTCH2	1	4464	0	74756	13955	1810957742	0	74756	7261	1810964436	2	74754	14527	1810957170	0.304184426464214	0.167626595357433	0.167626595357433	0.682229799091294	0.748108682339265
chr1	59552917	59762728	+	FGGY	1	2920	2	209809	13953	1810822689	1	209810	7260	1810829382	2	209809	14527	1810822115	0.188505892554742	0.166992369689979	0.166992369689979	0.682798734584357	0.74867896464804
chr4	183904306	184023526	+	STOX2	4	23784	1	119219	13954	1810913279	1	119219	7260	1810919973	1	119219	14528	1810912705	0.242911380390457	0.163501830771565	0.163501830771565	0.685952718345609	0.751491789482685
chr1	77564887	77684419	-	AC118549.1	1	3342	2	119530	13953	1810912968	0	119532	7261	1810919660	1	119531	14528	1810912393	0.240297594048593	0.160135506768711	0.160135506768711	0.689031789666323	0.754321541035798
chr10	16435942	16511256	+	PTER	10	44599	1	75313	13954	1810957185	0	75314	7261	1810963878	1	75313	14528	1810956611	0.296747488376138	0.159908131579869	0.159908131579869	0.689241111856877	0.754446916222615
chr2	48439768	48515386	+	PPP1R21	2	9827	2	75616	13953	1810956882	0	75618	7261	1810963574	0	75618	14529	1810956306	0.292718975338447	0.155793110607192	0.155793110607192	0.693059608521181	0.757883392945853
chr3	132558141	132723459	-	NPHP3-ACAD11	3	18187	2	165316	13953	1810867182	1	165317	7260	1810873875	1	165317	14528	1810866607	0.203695287125511	0.155234649311751	0.155234649311751	0.693582304731565	0.758223601383205
chr11	6496279	6572020	+	DNHD1	11	48258	1	75740	13954	1810956758	0	75741	7261	1810963451	1	75740	14528	1810956184	0.291093617735145	0.154149884474464	0.154149884474464	0.694600711098002	0.759066078849357
chr3	72371824	72447621	-	RYBP	3	17031	0	75797	13955	1810956701	1	75796	7260	1810963396	1	75796	14528	1810956128	0.290354491730134	0.153403014526702	0.153403014526702	0.695304298994234	0.759672388295605
chr20	49113522	49189367	-	STAU1	20	84483	2	75843	13953	1810956655	0	75845	7261	1810963347	0	75845	14529	1810956079	0.289721389643455	0.152764894068241	0.152764894068241	0.695907006225045	0.759951484770564
chr11	108664121	108922243	+	DDX10	11	51963	2	258120	13953	1810774378	1	258121	7260	1810781071	3	258119	14526	1810773805	0.163603339136855	0.152161999954842	0.152161999954842	0.696477776648742	0.760520568856089
chrX	45509483	45630202	+	LINC01204	23	89190	1	120718	13954	1810911780	1	120718	7260	1810918474	1	120718	14528	1810911206	0.230415443474861	0.147702289745212	0.147702289745212	0.700740874248765	0.764161514565508
chr6	20545340	21232404	+	CDKAL1	6	28957	6	687058	13949	1810345440	4	687060	7257	1810352132	5	687059	14524	1810344865	0.100913443032285	0.147682553972118	0.147682553972118	0.700759903167064	0.764161514565508
chr1	42533888	42654664	+	CCDC30	1	2186	1	120775	13954	1810911723	0	120776	7261	1810918416	2	120774	14527	1810911150	0.229943348617811	0.14711899694521	0.14711899694521	0.70130389276914	0.764685614709981
chr15	99806827	99883279	+	AC090825.1	15	66310	0	76452	13955	1810956046	1	76451	7260	1810962741	1	76451	14528	1810955473	0.281749675794358	0.144840732566081	0.144840732566081	0.703515317862917	0.766675048327668
chr18	58863623	58984842	+	ZNF532	18	76946	1	121218	13954	1810911280	1	121218	7260	1810917974	1	121218	14528	1810910706	0.226281836970926	0.142638687510043	0.142638687510043	0.705671764498622	0.768874384292297
chr9	14087673	14301231	-	NFIB	9	41188	2	213556	13953	1810818942	1	213557	7260	1810825635	2	213556	14527	1810818368	0.170802350888284	0.137886385899037	0.137886385899037	0.710391337791129	0.772684244789996
chr2	233692691	233769701	+	UGT1A6	2	14394	0	77010	13955	1810955488	1	77009	7260	1810962183	1	77009	14528	1810954915	0.274477113856788	0.137776811723597	0.137776811723597	0.710501241952857	0.772692213581583
chr17	77286890	77500592	+	SEPTIN9	17	75002	2	213700	13953	1810818798	1	213701	7260	1810825491	2	213700	14527	1810818224	0.17012820345034	0.136830330244266	0.136830330244266	0.711452650143879	0.773487720357368
chr2	218269518	218346793	+	PNKD	2	13863	2	77273	13953	1810955225	0	77275	7261	1810961917	0	77275	14529	1810954649	0.27104173337091	0.134499792824499	0.134499792824499	0.713811374743508	0.775520497426674
chr9	116610899	116688221	-	ASTN2	9	43027	0	77322	13955	1810955176	1	77321	7260	1810961871	1	77321	14528	1810954603	0.270433669657635	0.133922834647819	0.133922834647819	0.714398886407162	0.775996351192748
chr2	172426788	172504252	+	ITGA6	2	12699	1	77463	13954	1810955035	0	77464	7261	1810961728	1	77463	14528	1810954461	0.268598783665966	0.132186776027083	0.132186776027083	0.716175402781599	0.777540113055373
chr3	37053720	37176189	-	LRRFIP2	3	15605	3	122466	13952	1810910032	0	122469	7261	1810916723	0	122469	14529	1810909455	0.216021952800779	0.130426941206679	0.130426941206679	0.717989781778209	0.779399480375594
chr11	30772912	30850559	+	AL122014.1	11	48933	0	77647	13955	1810954851	1	77646	7260	1810961546	1	77646	14528	1810954278	0.266239060692221	0.129970874753781	0.129970874753781	0.718462238868623	0.779746584288235
chr6	130365280	130443061	+	TMEM200A	6	31920	1	77780	13954	1810954718	0	77781	7261	1810961411	1	77780	14528	1810954144	0.264514700434102	0.128364077187143	0.128364077187143	0.720134286235452	0.781118539321736
chr6	28015121	28137821	-	ZSCAN16-AS1	6	29231	1	122699	13954	1810909799	1	122699	7260	1810916493	1	122699	14528	1810909225	0.214137394886288	0.128238898119889	0.128238898119889	0.720265043441134	0.781193061807569
chr5	61331257	61546172	+	ZSWIM6	5	25133	3	214912	13952	1810817586	1	214914	7260	1810824278	1	214914	14528	1810817010	0.164467409645533	0.1281103604706	0.1281103604706	0.720399383839498	0.781193061807569
chr15	36578633	36747241	+	C15orf41	15	63690	1	168607	13954	1810863891	2	168606	7259	1810870586	1	168607	14528	1810863317	0.183987710734021	0.127456501941197	0.127456501941197	0.721083940112407	0.78178008210082
chr6	157822245	157945077	+	SNX9	6	32606	1	122831	13954	1810909667	1	122831	7260	1810916361	1	122831	14528	1810909093	0.213062096867852	0.126999857602641	0.126999857602641	0.721563198176296	0.782170013647232
chr16	29138660	29216706	+	AC009093.2	16	68074	1	78045	13954	1810954453	0	78046	7261	1810961146	1	78045	14528	1810953879	0.261113313971389	0.125220672111027	0.125220672111027	0.723439810318967	0.784037810702247
chr7	116238259	116500465	-	AC002066.1	7	35987	2	262204	13953	1810770294	1	262205	7260	1810776987	3	262203	14526	1810769721	0.14790285007242	0.124993945122696	0.124993945122696	0.723680028174698	0.784242667770811
chr2	101397403	101475504	-	RFX8	2	11177	0	78101	13955	1810954397	1	78100	7260	1810961092	1	78100	14528	1810953824	0.26040881317321	0.124574978719465	0.124574978719465	0.724124569944147	0.784613402671834
chr7	33145328	33314571	+	BBS9	7	33905	2	169241	13953	1810863257	1	169242	7260	1810869950	1	169242	14528	1810862682	0.180228272428532	0.122449270565994	0.122449270565994	0.726393091771721	0.786727586312641
chr6	87589134	87667451	+	ORC3	6	31173	1	78316	13954	1810954182	0	78317	7261	1810960875	1	78316	14528	1810953608	0.257646838121254	0.122054537525401	0.122054537525401	0.726816772997479	0.787029486502324
chr1	147172361	147295734	+	AC242426.2	1	4638	1	123372	13954	1810909126	1	123372	7260	1810915820	1	123372	14528	1810908552	0.208667043626013	0.121985784266144	0.121985784266144	0.726890646930843	0.787051025581477
chr1	112541789	112620189	-	ST7L	1	4231	2	78398	13953	1810954100	0	78400	7261	1810960792	0	78400	14529	1810953524	0.256587549017178	0.121093547088094	0.121093547088094	0.727851462770232	0.787704454834135
chr10	112949659	113165612	+	TCF7L2	10	47090	2	215951	13953	1810816547	1	215952	7260	1810823240	2	215951	14527	1810815973	0.159648608853447	0.120901134330779	0.120901134330779	0.728059184444693	0.78776230021954
chr3	37860959	37984469	+	CTDSPL	3	15632	1	123509	13954	1810908989	1	123509	7260	1810915683	1	123509	14528	1810908415	0.207557121415393	0.120733514544554	0.120733514544554	0.728240291604997	0.787799975563505
chr12	912544	991053	-	RAD52	12	53044	1	78508	13954	1810953990	0	78509	7261	1810960683	1	78508	14528	1810953416	0.255198136480257	0.119838221929967	0.119838221929967	0.72921001714843	0.788429327463363
chr3	3315305	3485097	-	AC034195.1	3	14791	1	169791	13954	1810862707	1	169791	7260	1810869401	2	169790	14527	1810862134	0.176989337270557	0.118213062058203	0.118213062058203	0.730980707182223	0.789798986654793
chr12	127129004	127207706	+	AC079949.3	12	57630	2	78700	13953	1810953798	0	78702	7261	1810960490	0	78702	14529	1810953222	0.252742708919705	0.117635497124866	0.117635497124866	0.731613268583638	0.790212484060689
chr5	14182797	14399400	+	TRIO	5	24304	3	216600	13952	1810815898	1	216602	7260	1810822590	1	216602	14528	1810815322	0.156642833267943	0.116507047438063	0.116507047438063	0.732854197082191	0.791385411328217
chr12	125064434	125143316	+	AACS	12	57567	0	78882	13955	1810953616	1	78881	7260	1810960311	1	78881	14528	1810953043	0.250458093313694	0.115602757316083	0.115602757316083	0.73385347432481	0.792171717434671
chr15	63188605	63267776	+	RAB8B	15	64770	1	79170	13954	1810953328	0	79171	7261	1810960021	1	79170	14528	1810952754	0.246800897670536	0.112381226266734	0.112381226266734	0.737449260685613	0.795674406567326
chr3	37242251	37366745	+	GOLGA4	3	15614	2	124492	13953	1810908006	0	124494	7261	1810914698	1	124493	14528	1810907431	0.199621116524483	0.111965209827758	0.111965209827758	0.737917769822611	0.795966785627352
chr8	120444418	120523636	+	MTBP	8	40107	1	79217	13954	1810953281	0	79218	7261	1810959974	1	79217	14528	1810952707	0.246207391146945	0.111863907426596	0.111863907426596	0.738032000982499	0.795966785627352
chr3	197671392	197750699	-	RUBCN	3	20015	0	79307	13955	1810953191	0	79307	7261	1810959885	2	79305	14527	1810952619	0.245084481154098	0.110885213245638	0.110885213245638	0.739138575136542	0.796879712331388
chr7	112205700	112330474	+	ZNF277	7	35911	1	124773	13954	1810907725	1	124773	7260	1810914419	1	124773	14528	1810907151	0.197374364955363	0.109538765624166	0.109538765624166	0.740669856727888	0.798137418065175
chr5	123344891	123424403	-	CEP120	5	26361	2	79510	13953	1810952988	0	79512	7261	1810959680	0	79512	14529	1810952412	0.24250278974373	0.108650567242876	0.108650567242876	0.741685706872092	0.799046752717457
chr5	157268341	157393229	+	CYFIP2	5	27638	2	124886	13953	1810907612	0	124888	7261	1810914304	1	124887	14528	1810907037	0.19646105993097	0.108555974089541	0.108555974089541	0.741794165829988	0.799067915501693
chr8	132963606	133134903	+	TG	8	40468	2	171295	13953	1810861203	1	171296	7260	1810867896	1	171296	14528	1810860628	0.168163703654871	0.107022215030156	0.107022215030156	0.743560108687085	0.800744977502808
chr1	220148292	220273453	-	RAB3GAP2	1	7524	3	125158	13952	1810907340	0	125161	7261	1810914031	0	125161	14529	1810906763	0.194277318825091	0.106234475853853	0.106234475853853	0.744472545755383	0.801389567031601
chr6	143940301	144065599	-	PLAGL1	6	32314	0	125298	13955	1810907200	2	125296	7259	1810913896	1	125297	14528	1810906627	0.193183242895806	0.105075009865686	0.105075009865686	0.745822387020212	0.802447896246848
chr5	37291838	37371785	-	NUP155	5	24697	0	79947	13955	1810952551	1	79946	7260	1810959246	1	79946	14528	1810951978	0.237046542459644	0.103997848462313	0.103997848462313	0.747083804277625	0.803297311555341
chr5	94617668	94697621	+	SLF1	5	25917	2	79951	13953	1810952547	0	79953	7261	1810959239	0	79953	14529	1810951971	0.23697149161628	0.103936719940975	0.103936719940975	0.747155605097394	0.803318129876964
chr6	1623805	2176991	-	GMDS	6	28473	5	553181	13950	1810479317	2	553184	7259	1810486008	5	553181	14524	1810478743	0.0944929883237315	0.103815976064652	0.103815976064652	0.747297497911172	0.803357920736929
chr2	12006131	12131585	+	MIR3681HG	2	8825	0	125454	13955	1810907044	1	125453	7260	1810913739	2	125452	14527	1810906472	0.19193888939233	0.103767223306932	0.103767223306932	0.747354815787824	0.803363162097655
chr18	44700337	44872146	+	SETBP1	18	76521	1	171808	13954	1810860690	1	171808	7260	1810867384	2	171807	14527	1810860117	0.165178895088484	0.103357443935238	0.103357443935238	0.747837175688344	0.803656099219204
chr2	63228387	63589518	-	WDPCP	2	10132	2	361129	13953	1810671369	3	361128	7258	1810678064	3	361128	14526	1810670796	0.115475690441413	0.102665304788388	0.102665304788388	0.748654308988832	0.804421362095806
chr16	84699003	84779194	+	USP10	16	70065	1	80190	13954	1810952308	0	80191	7261	1810959001	1	80190	14528	1810951734	0.233999008350657	0.10144149849657	0.10144149849657	0.750106589406818	0.805812261088573
chr16	72782884	73049128	-	ZFHX3	16	69653	3	266241	13952	1810766257	1	266243	7260	1810772949	2	266242	14527	1810765682	0.132617777201814	0.100994174950756	0.100994174950756	0.750639831480836	0.806215493125915
chr13	32030299	32296610	+	FRY	13	58221	4	266307	13951	1810766191	0	266311	7261	1810772881	2	266309	14527	1810765615	0.132366121105815	0.100620811921544	0.100620811921544	0.751085903620575	0.80648966909192
chr4	104653873	104967793	-	AC004053.1	4	22283	3	313917	13952	1810718581	2	313918	7259	1810725274	2	313918	14527	1810718006	0.122045034906028	0.100127916666679	0.100127916666679	0.751676183028689	0.806989098592507
chr4	169394227	169613627	-	NEK1	4	23567	2	219398	13953	1810813100	1	219399	7260	1810819793	2	219398	14527	1810812526	0.143810827611993	0.0986110754311085	0.0986110754311085	0.75350280727918	0.808723429181655
chr14	102932379	103058549	-	CDC42BPB	14	62803	1	126169	13954	1810906329	1	126169	7260	1810913023	1	126169	14528	1810905755	0.186247402353309	0.0978868283564225	0.0978868283564225	0.75438041240637	0.809495204374698
chr3	45593323	45673898	+	LIMD1	3	15982	2	80573	13953	1810951925	0	80575	7261	1810958617	0	80575	14529	1810951349	0.229221618109977	0.0974906855262816	0.0974906855262816	0.754861946419013	0.809898456169832
chr9	16579836	16706082	-	BNC2	9	41230	1	126245	13954	1810906253	1	126245	7260	1810912947	1	126245	14528	1810905679	0.185645175068406	0.0972724934108555	0.0972724934108555	0.755127629940279	0.810088820730701
chr16	11549612	11630210	-	LITAF	16	67367	0	80598	13955	1810951900	0	80598	7261	1810958594	2	80596	14527	1810951328	0.228936195440972	0.097258124849759	0.097258124849759	0.755145137413305	0.810088820730701
chr5	25218972	25299612	-	AC099499.1	5	24464	0	80640	13955	1810951858	1	80639	7260	1810958553	1	80639	14528	1810951285	0.228415198926496	0.0968314838828519	0.0968314838828519	0.755665629037153	0.810420174406339
chr8	90448243	90621070	-	AC004083.1	8	39472	2	172825	13953	1810859673	1	172826	7260	1810866366	1	172826	14528	1810859098	0.159270587722831	0.0962787322932854	0.0962787322932854	0.756341846276339	0.810967183232557
chr2	207900040	208026498	-	PLEKHM3	2	13635	1	126457	13954	1810906041	1	126457	7260	1810912735	1	126457	14528	1810905467	0.183967191978084	0.095575388520956	0.095575388520956	0.757205376666295	0.811676963084067
chr12	63623787	63796718	-	AC084357.2	12	55652	1	172930	13954	1810859568	1	172930	7260	1810866262	2	172929	14527	1810858995	0.158668948808408	0.0955729309935123	0.0955729309935123	0.75720839998919	0.811676963084067
chr2	86026327	86107155	-	POLR1A	2	10781	0	80828	13955	1810951670	1	80827	7260	1810958365	1	80827	14528	1810951097	0.226086440056611	0.0949379979865626	0.0949379979865626	0.757990944775867	0.812458947874441
chr2	19910262	19991105	-	WDR35	2	8935	0	80843	13955	1810951655	1	80842	7260	1810958350	1	80842	14528	1810951082	0.22590086820624	0.094786548637785	0.094786548637785	0.758178026631094	0.81257921289938
chr13	84085801	84448603	+	AL162493.1	13	59147	4	362798	13951	1810669700	2	362800	7259	1810676392	2	362800	14527	1810669124	0.110858276058362	0.0947612973395735	0.0947612973395735	0.758209234883722	0.81257921289938
chr2	189783084	189864359	+	PMS1	2	13107	1	81274	13954	1810951224	1	81274	7260	1810957918	0	81275	14529	1810950649	0.220571121823632	0.0905203627189621	0.0905203627189621	0.763516661633512	0.816667486354124
chr7	11251979	11520175	+	AC004160.1	7	33324	1	268195	13954	1810764303	1	268195	7260	1810770997	4	268192	14525	1810763732	0.125311769596943	0.0903883526334539	0.0903883526334539	0.763684025055749	0.816732447628387
chr14	73850970	73932278	+	AC005520.3	14	61683	0	81308	13955	1810951190	1	81307	7260	1810957885	1	81307	14528	1810950617	0.220165153765267	0.090201967745088	0.090201967745088	0.763920552339199	0.816928069211422
