chr	start	end	strand	geneName	chrInt	testIndex	V1	V2	V3	V4	V5	V6	V7	V8	V9	V10	V11	V12	V13	V14	V15	V16	V17	V18	V19	V20	V21	V22	V23	V24	Zscore	testStat	signedTestStat	pvalue	adjpvalue
chr6	56458251	56543204	-	DST	6	30722	1	84952	3579	1810957921	0	84953	220	1810961280	0	84953	1212	1810960288	1	84952	3134	1810958366	0	84953	1547	1810959953	0	84953	810	1810960690	1.40110068568816	2.58948122023139	2.58948122023139	0.107575565500304	0.128340397151394
chr12	108646566	108731843	-	CORO1C	12	56773	1	85276	3579	1810957597	0	85277	220	1810960956	1	85276	1211	1810959965	0	85277	3135	1810958041	0	85277	1547	1810959629	0	85277	810	1810960366	1.39729389656118	2.57801435602596	2.57801435602596	0.108357512460135	0.129114740135231
chr15	51413096	51498833	+	AC066613.2	15	64424	1	85736	3579	1810957137	0	85737	220	1810960496	0	85737	1212	1810959504	1	85736	3134	1810957582	0	85737	1547	1810959169	0	85737	810	1810959906	1.39191389274674	2.56182972877286	2.56182972877286	0.109471817147239	0.130410516846809
chr17	37084993	37360116	-	ACACA	17	72515	1	275122	3579	1810767751	0	275123	220	1810771110	0	275123	1212	1810770118	3	275120	3132	1810768198	0	275123	1547	1810769783	0	275123	810	1810770520	0.919211092110723	2.54380226728972	2.54380226728972	0.11072785067975	0.13184213201035
chrX	47835901	47922211	+	ZNF81	23	89276	1	86309	3579	1810956564	0	86310	220	1810959923	0	86310	1212	1810958931	1	86309	3134	1810957009	0	86310	1547	1810958596	0	86310	810	1810959333	1.38525254421864	2.54183165874565	2.54183165874565	0.110866107711607	0.131944870815366
chr13	46125919	46212348	-	LCP1	13	58562	1	86428	3579	1810956445	0	86429	220	1810959804	0	86429	1212	1810958812	1	86428	3134	1810956890	0	86429	1547	1810958477	0	86429	810	1810959214	1.38387466948689	2.53770043642726	2.53770043642726	0.111156569334862	0.132222971064829
chr9	113875281	114050221	+	ZNF618	9	42964	1	174939	3579	1810867934	0	174940	220	1810871293	0	174940	1212	1810870301	1	174939	3134	1810868379	1	174939	1546	1810869967	0	174940	810	1810870703	1.08426492944019	2.53410981444176	2.53410981444176	0.111409702226963	0.132491636087782
chr18	47844911	47931842	-	SMAD2	18	76627	0	86931	3580	1810955942	0	86931	220	1810959302	0	86931	1212	1810958310	1	86930	3134	1810956388	0	86931	1547	1810957975	1	86930	809	1810958713	1.37808295827606	2.52035889856052	2.52035889856052	0.112385003742605	0.133618783206455
chr1	6784517	6872019	+	CAMTA1	1	453	1	87501	3579	1810955372	0	87502	220	1810958731	0	87502	1212	1810957739	1	87501	3134	1810955817	0	87502	1547	1810957404	0	87502	810	1810958141	1.37153562668011	2.50079225579975	2.50079225579975	0.113789042538494	0.135221910139922
chr7	2728560	2816259	-	GNA12	7	33138	1	87698	3579	1810955175	0	87699	220	1810958534	0	87699	1212	1810957542	1	87698	3134	1810955620	0	87699	1547	1810957207	0	87699	810	1810957944	1.36928665908849	2.49408144544577	2.49408144544577	0.11427503184938	0.135733032939924
chrX	40648304	40736542	-	MED14	23	89101	1	88237	3579	1810954636	0	88238	220	1810957995	0	88238	1212	1810957003	1	88237	3134	1810955081	0	88238	1547	1810956668	0	88238	810	1810957405	1.36315911579185	2.47582433227217	2.47582433227217	0.115608817019041	0.137183105295188
chr12	71838717	71927248	+	TBC1D15	12	55939	0	88531	3580	1810954342	0	88531	220	1810957702	0	88531	1212	1810956710	1	88530	3134	1810954788	1	88530	1546	1810956376	0	88531	810	1810957112	1.35984390337663	2.46596196194878	2.46596196194878	0.116336459041127	0.137957126177222
chr11	95570039	95748715	+	AP000820.2	11	51718	1	178675	3579	1810864198	0	178676	220	1810867557	0	178676	1212	1810866565	1	178675	3134	1810864643	1	178675	1546	1810866231	0	178676	810	1810866967	1.06313172914685	2.45065225305734	2.45065225305734	0.117476044171552	0.139228744226738
chr5	120245447	120334502	-	AC008574.1	5	26306	1	89054	3579	1810953819	0	89055	220	1810957178	0	89055	1212	1810956186	1	89054	3134	1810954264	0	89055	1547	1810955851	0	89055	810	1810956588	1.35394216787181	2.44843368016882	2.44843368016882	0.117642205437094	0.139391666832537
chr3	128725192	128814353	+	RAB7A	3	18044	1	89160	3579	1810953713	0	89161	220	1810957072	0	89161	1212	1810956080	1	89160	3134	1810954158	0	89161	1547	1810955745	0	89161	810	1810956482	1.35275253511222	2.44490489241434	2.44490489241434	0.117907031432894	0.139637337567284
chr13	48302746	48481728	+	RB1	13	58630	1	178981	3579	1810863892	0	178982	220	1810867251	1	178981	1211	1810866260	1	178981	3134	1810864337	0	178982	1547	1810865924	0	178982	810	1810866661	1.06142042732945	2.44393328012666	2.44393328012666	0.117980063968807	0.139689775959167
chr1	51789195	51879040	-	NRDC	1	2648	0	89845	3580	1810953028	0	89845	220	1810956388	1	89844	1211	1810955397	1	89844	3134	1810953474	0	89845	1547	1810955061	0	89845	810	1810955798	1.34510990704947	2.42227047134656	2.42227047134656	0.119621440690259	0.14146079816779
chr20	5949948	6039856	+	AL035461.4	20	83142	1	89907	3579	1810952966	0	89908	220	1810956325	0	89908	1212	1810955333	0	89908	3135	1810953410	1	89907	1546	1810954999	0	89908	810	1810955735	1.34440890782533	2.42019548191456	2.42019548191456	0.119779982441045	0.141613812289754
chr13	43022585	43114213	+	DNAJC15	13	58464	0	91628	3580	1810951245	1	91627	219	1810954606	0	91628	1212	1810953613	1	91627	3134	1810951691	0	91628	1547	1810953278	0	91628	810	1810954015	1.32545788229319	2.36434491293039	2.36434491293039	0.124136013687585	0.146407563606285
chr18	721587	813242	-	YES1	18	75570	0	91655	3580	1810951218	0	91655	220	1810954578	0	91655	1212	1810953586	1	91654	3134	1810951664	1	91654	1546	1810953252	0	91655	810	1810953988	1.32516324042843	2.36348014866235	2.36348014866235	0.124204827405825	0.146453167848907
chr2	224765089	224948065	-	DOCK10	2	14109	1	182975	3579	1810859898	0	182976	220	1810863257	1	182975	1211	1810862266	0	182976	3135	1810860342	1	182975	1546	1810861931	0	182976	810	1810862667	1.03934838729431	2.35783746303059	2.35783746303059	0.124654886049939	0.14688496967378
chr2	68733881	68826302	+	ARHGAP25	2	10286	1	92420	3579	1810950453	0	92421	220	1810953812	0	92421	1212	1810952820	1	92420	3134	1810950898	0	92421	1547	1810952485	0	92421	810	1810953222	1.31684004481675	2.33907262817957	2.33907262817957	0.126164642762156	0.148475735111084
chr17	47530107	47623276	+	NPEPPS	17	73464	1	93168	3579	1810949705	0	93169	220	1810953064	0	93169	1212	1810952072	0	93169	3135	1810950149	0	93169	1547	1810951737	1	93168	809	1810952475	1.30877879806454	2.31550658185734	2.31550658185734	0.128089564710289	0.150485877959513
chr3	196738856	196832647	+	PAK2	3	19940	1	93790	3579	1810949083	0	93791	220	1810952442	0	93791	1212	1810951450	0	93791	3135	1810949527	1	93790	1546	1810951116	0	93791	810	1810951852	1.30212456760461	2.29610472079366	2.29610472079366	0.129698901398514	0.152302940051724
chr11	94020353	94114208	+	HEPHL1	11	51668	1	93854	3579	1810949019	0	93855	220	1810952378	0	93855	1212	1810951386	1	93854	3134	1810949464	0	93855	1547	1810951051	0	93855	810	1810951788	1.30144236147509	2.29411760315998	2.29411760315998	0.129864995713437	0.152461128365364
chr5	146589506	146879765	-	PPP2R2B	5	27287	1	290258	3579	1810752615	0	290259	220	1810755974	1	290258	1211	1810754983	1	290258	3134	1810753060	0	290259	1547	1810754647	1	290258	809	1810755385	0.865647195706897	2.29089635441778	2.29089635441778	0.130134749496485	0.152632759821704
chr1	96720821	96814793	+	PTBP2	1	3758	1	93971	3579	1810948902	0	93972	220	1810952261	0	93972	1212	1810951269	0	93972	3135	1810949346	0	93972	1547	1810950934	1	93971	809	1810951672	1.3001964938593	2.29049254121492	2.29049254121492	0.130168609657668	0.152632759821704
chrX	154835791	155023723	-	F8	23	91545	1	187931	3579	1810854942	0	187932	220	1810858301	0	187932	1212	1810857309	1	187931	3134	1810855387	0	187932	1547	1810856974	1	187931	809	1810857712	1.01262033186967	2.25496436585672	2.25496436585672	0.133186521393275	0.155908462874345
chr12	110123356	110218793	+	IFT81	12	56864	1	95436	3579	1810947437	0	95437	220	1810950796	0	95437	1212	1810949804	1	95436	3134	1810947882	0	95437	1547	1810949469	0	95437	810	1810950206	1.28472609775165	2.2456046025618	2.2456046025618	0.133994526554584	0.156790988772619
chr3	14946728	15043349	+	NR2C2	3	15191	1	96620	3579	1810946253	0	96621	220	1810949612	0	96621	1212	1810948620	1	96620	3134	1810946698	0	96621	1547	1810948285	0	96621	810	1810949022	1.27239561767057	2.2100176353706	2.2100176353706	0.13711710356599	0.160316459476192
chr13	39654661	39752628	+	COG6	13	58390	1	97966	3579	1810944907	0	97967	220	1810948266	0	97967	1212	1810947274	1	97966	3134	1810945352	0	97967	1547	1810946939	0	97967	810	1810947676	1.25856022812546	2.17029146762798	2.17029146762798	0.140699564498047	0.164110080271671
chr15	90620006	90718141	-	CRTC3-AS1	15	65990	1	98134	3579	1810944739	0	98135	220	1810948098	0	98135	1212	1810947106	0	98135	3135	1810945183	1	98134	1546	1810946772	0	98135	810	1810947508	1.25684676550356	2.16538642894011	2.16538642894011	0.141149136263069	0.16459493614162
chr2	159318978	159617548	-	BAZ2B	2	12387	1	298569	3579	1810744304	0	298570	220	1810747663	0	298570	1212	1810746671	1	298569	3134	1810744749	1	298569	1546	1810746337	1	298569	809	1810747074	0.837411709252442	2.16143357183319	2.16143357183319	0.141512610332433	0.164894652811559
chr1	41506364	41919707	-	HIVEP3	1	2150	1	413342	3579	1810629531	0	413343	220	1810632890	1	413342	1211	1810631899	1	413342	3134	1810629976	1	413342	1546	1810631564	1	413342	809	1810632301	0.735313479422129	2.14603782800259	2.14603782800259	0.142938347709593	0.166481537562504
chr2	200973717	201072669	-	FAM126B	2	13369	0	98952	3580	1810943921	0	98952	220	1810947281	0	98952	1212	1810946289	0	98952	3135	1810944366	1	98951	1546	1810945955	1	98951	809	1810946692	1.24855547295673	2.14170056843432	2.14170056843432	0.143342915474319	0.166832746376196
chr11	72336614	72435629	-	CLPB	11	51011	1	99014	3579	1810943859	0	99015	220	1810947218	0	99015	1212	1810946226	1	99014	3134	1810944304	0	99015	1547	1810945891	0	99015	810	1810946628	1.2479189312757	2.1398834210122	2.1398834210122	0.143512796922936	0.16699045926985
chr1	43735262	43930202	+	ST3GAL3	1	2298	0	194940	3580	1810847933	0	194940	220	1810851293	1	194939	1211	1810850302	0	194940	3135	1810848378	1	194939	1546	1810849967	1	194939	809	1810850704	0.976004719678017	2.11657170800027	2.11657170800027	0.145712392689865	0.169104198876226
chr21	32628762	32728921	-	SYNJ1	21	85715	1	100158	3579	1810942715	0	100159	220	1810946074	0	100159	1212	1810945082	0	100159	3135	1810943159	1	100158	1546	1810944748	0	100159	810	1810945484	1.2364307084961	2.10720221168594	2.10720221168594	0.146607142448837	0.169968513667162
chr4	47595481	47791260	-	CORIN	4	21073	1	195778	3579	1810847095	0	195779	220	1810850454	0	195779	1212	1810849462	1	195778	3134	1810847540	0	195779	1547	1810849127	1	195778	809	1810849865	0.971709569382078	2.10053495306056	2.10053495306056	0.147247613248491	0.170356967173415
chr14	35121548	35317474	+	AL121594.1	14	60619	1	195925	3579	1810846948	0	195926	220	1810850307	0	195926	1212	1810849315	1	195925	3134	1810847393	0	195926	1547	1810848980	1	195925	809	1810849718	0.970958920592447	2.09773603297072	2.09773603297072	0.147517423807593	0.170547273883219
chr10	72691618	72887692	+	MCU	10	45820	0	196074	3580	1810846799	0	196074	220	1810850159	2	196072	1210	1810849169	0	196074	3135	1810847244	0	196074	1547	1810848832	1	196073	809	1810849570	0.97020375097128	2.09492309694178	2.09492309694178	0.147789147842578	0.170780133258621
chr6	154732324	154834060	+	SCAF8	6	32563	1	101735	3579	1810941138	0	101736	220	1810944497	0	101736	1212	1810943505	0	101736	3135	1810941582	1	101735	1546	1810943171	0	101736	810	1810943907	1.22080746471787	2.06300306261983	2.06300306261983	0.150912501580631	0.174058151158287
chr3	132558140	132660809	-	ACAD11	3	18186	0	102669	3580	1810940204	0	102669	220	1810943564	0	102669	1212	1810942572	1	102668	3134	1810940650	1	102668	1546	1810942238	0	102669	810	1810942974	1.21167790938994	2.03730874671601	2.03730874671601	0.153480980554388	0.176684977140573
chrX	136665546	136768343	-	ARHGEF6	23	91044	1	102796	3579	1810940077	0	102797	220	1810943436	0	102797	1212	1810942444	1	102796	3134	1810940522	0	102797	1547	1810942109	0	102797	810	1810942846	1.21043184942573	2.03380873712013	2.03380873712013	0.153834669646632	0.177008248494395
chr14	22380679	22483959	-	AC244502.1	14	59971	1	103279	3579	1810939594	0	103280	220	1810942953	0	103280	1212	1810941961	1	103279	3134	1810940039	0	103280	1547	1810941626	0	103280	810	1810942363	1.20574398415034	2.02065954048885	2.02065954048885	0.155171730442221	0.178419944730961
chr4	165219000	165322945	+	KLHL2	4	23508	1	103944	3579	1810938929	0	103945	220	1810942288	0	103945	1212	1810941296	1	103944	3134	1810939374	0	103945	1547	1810940961	0	103945	810	1810941698	1.19932542077323	2.00270056270529	2.00270056270529	0.157019234678015	0.180160472854463
chr8	103398657	103502895	-	AC012213.5	8	39892	1	104237	3579	1810938636	0	104238	220	1810941995	0	104238	1212	1810941003	1	104237	3134	1810939081	0	104238	1547	1810940668	0	104238	810	1810941405	1.19651041301381	1.99483900290215	1.99483900290215	0.157835837405913	0.180883816493966
chr14	69610595	69715144	+	SUSD6	14	61499	1	104548	3579	1810938325	0	104549	220	1810941684	0	104549	1212	1810940692	0	104549	3135	1810938769	1	104548	1546	1810940358	0	104549	810	1810941094	1.19353114743816	1.98653041070793	1.98653041070793	0.158704128686524	0.181793128309156
chr1	97719757	97922049	-	DPYD	1	3762	1	202291	3579	1810840582	0	202292	220	1810843941	0	202292	1212	1810842949	1	202291	3134	1810841027	0	202292	1547	1810842614	1	202291	809	1810843352	0.938980129074483	1.97971644659992	1.97971644659992	0.159420281720075	0.182570421639822
chr15	38251835	38357249	+	SPRED1	15	63732	1	105413	3579	1810937460	0	105414	220	1810940819	0	105414	1212	1810939827	1	105413	3134	1810937905	0	105414	1547	1810939492	0	105414	810	1810940229	1.18529100400129	1.96360465482576	1.96360465482576	0.161128331233443	0.184352669131433
chr15	66385911	66491544	+	MAP2K1	15	64933	0	105633	3580	1810937240	0	105633	220	1810940600	0	105633	1212	1810939608	2	105631	3133	1810937687	0	105633	1547	1810939273	0	105633	810	1810940010	1.18321548388837	1.95784366875887	1.95784366875887	0.161744122065545	0.184821756843832
chr15	91852707	92165903	+	SLCO3A1	15	66046	1	313195	3579	1810729678	0	313196	220	1810733037	0	313196	1212	1810732045	1	313195	3134	1810730123	1	313195	1546	1810731711	1	313195	809	1810732448	0.789578701286423	1.94845985714346	1.94845985714346	0.162752912497438	0.185817543810235
chr16	74998344	75105005	+	ZNRF1	16	69726	0	106661	3580	1810936212	0	106661	220	1810939572	1	106660	1211	1810938581	1	106660	3134	1810936658	0	106661	1547	1810938245	0	106661	810	1810938982	1.17353017031797	1.93102652981179	1.93102652981179	0.16464618112432	0.187934950164931
chr1	1785285	1892087	-	GNB1	1	212	1	106801	3579	1810936072	0	106802	220	1810939431	0	106802	1212	1810938439	1	106801	3134	1810936517	0	106802	1547	1810938104	0	106802	810	1810938841	1.17220898028157	1.92737768299412	1.92737768299412	0.165045625297458	0.188346640285425
chr8	140658401	140765523	-	PTK2	8	40571	0	107122	3580	1810935751	0	107122	220	1810939111	0	107122	1212	1810938119	1	107121	3134	1810936197	0	107122	1547	1810937784	1	107121	809	1810938522	1.16921710757455	1.91912312246859	1.91912312246859	0.165953359012432	0.189249159174271
chr11	112085902	112193561	+	AP002884.2	11	52079	1	107658	3579	1810935215	0	107659	220	1810938574	1	107658	1211	1810937583	0	107659	3135	1810935659	0	107659	1547	1810937247	0	107659	810	1810937984	1.16421633619361	1.90534971823217	1.90534971823217	0.167480735722585	0.190946119253771
chr17	47323024	47430710	+	EFCAB13	17	73461	1	107685	3579	1810935188	0	107686	220	1810938547	0	107686	1212	1810937555	0	107686	3135	1810935632	0	107686	1547	1810937220	1	107685	809	1810937958	1.16396555775415	1.90465815318748	1.90465815318748	0.167557848939065	0.190950709840951
chr22	36281279	36388967	-	MYH9	22	87597	1	107687	3579	1810935186	0	107688	220	1810938545	0	107688	1212	1810937553	1	107687	3134	1810935631	0	107688	1547	1810937218	0	107688	810	1810937955	1.16394694980324	1.90460860793246	1.90460860793246	0.167563375062161	0.190950709840951
chr15	58987137	59096431	+	RNF111	15	64645	0	109294	3580	1810933579	0	109294	220	1810936939	0	109294	1212	1810935947	2	109292	3133	1810934026	0	109294	1547	1810935612	0	109294	810	1810936349	1.14914269303688	1.86402248940431	1.86402248940431	0.172161264298292	0.196098340436367
chr12	63558912	63669493	-	DPY19L2	12	55651	0	110581	3580	1810932292	0	110581	220	1810935652	1	110580	1211	1810934661	1	110580	3134	1810932738	0	110581	1547	1810934325	0	110581	810	1810935062	1.1374351444176	1.83212174178334	1.83212174178334	0.175877141376499	0.200143160648169
chr12	106773681	106886181	+	RIC8B	12	56707	0	112500	3580	1810930373	1	112499	219	1810933734	0	112500	1212	1810932741	0	112500	3135	1810930818	1	112499	1546	1810932407	0	112500	810	1810933143	1.12022907605188	1.78556089464109	1.78556089464109	0.181467960568671	0.206263769874264
chr3	105655460	105870012	-	CBLB	3	17372	1	214551	3579	1810828322	0	214552	220	1810831681	1	214551	1211	1810830690	0	214552	3135	1810828766	1	214551	1546	1810830355	0	214552	810	1810831091	0.880133240485003	1.76886743679643	1.76886743679643	0.183522304775184	0.208403776670838
chr5	41731369	41844657	-	OXCT1	5	24798	1	113287	3579	1810929586	0	113288	220	1810932945	1	113287	1211	1810931954	0	113288	3135	1810930030	0	113288	1547	1810931618	0	113288	810	1810932355	1.11324858428346	1.76677893596934	1.76677893596934	0.183781213948562	0.208649015508791
chr6	135283985	135498765	-	AHI1	6	32100	1	214779	3579	1810828094	0	214780	220	1810831453	0	214780	1212	1810830461	2	214778	3133	1810828540	0	214780	1547	1810830126	0	214780	810	1810830863	0.87907099627138	1.7651406818768	1.7651406818768	0.183984603040397	0.208831121862208
chr15	52313303	52529841	-	MYO5A	15	64475	1	216537	3579	1810826336	0	216538	220	1810829695	0	216538	1212	1810828703	1	216537	3134	1810826781	1	216537	1546	1810828369	0	216538	810	1810829105	0.870918179867583	1.73661768151214	1.73661768151214	0.187567960113957	0.21255076982356
chr9	120600810	120715470	-	MEGF9	9	43058	2	114658	3578	1810928215	0	114660	220	1810931573	0	114660	1212	1810930581	0	114660	3135	1810928658	0	114660	1547	1810930246	0	114660	810	1810930983	1.10120977193511	1.73454061342636	1.73454061342636	0.187832056479774	0.212800403539818
chr1	89820920	89936001	+	LRRC8D	1	3588	1	115080	3579	1810927793	0	115081	220	1810931152	0	115081	1212	1810930160	1	115080	3134	1810928238	0	115081	1547	1810929825	0	115081	810	1810930562	1.09754451113615	1.72476328385528	1.72476328385528	0.189081058606371	0.214129023872941
chr14	50418524	50533609	-	MAP4K5	14	60895	1	115084	3579	1810927789	0	115085	220	1810931148	0	115085	1212	1810930156	0	115085	3135	1810928233	1	115084	1546	1810929822	0	115085	810	1810930558	1.09750978871803	1.72467062046053	1.72467062046053	0.189092942036829	0.214129023872941
