chr	start	end	strand	geneName	chrInt	testIndex	V1	V2	V3	V4	V5	V6	V7	V8	V9	V10	V11	V12	V13	V14	V15	V16	V17	V18	V19	V20	V21	V22	V23	V24	V25	V26	V27	V28	Zscore	testStat	signedTestStat	pvalue	adjpvalue
chr1	2227318	2310213	+	SKI	1	232	0	82895	3919	1810959639	0	82895	3998	1810959560	1	82894	4532	1810959026	1	82894	3085	1810960473	1	82894	13954	1810949604	2	82893	7259	1810956299	3	82892	14526	1810949032	-0.265414733435214	0.110221821581945	-0.110221821581945	0.739891736319013	0.8385224666669
chr1	93179362	93278607	+	CCDC18	1	3674	2	99243	3917	1810943291	0	99245	3998	1810943210	0	99245	4533	1810942675	0	99245	3086	1810944122	1	99244	13954	1810933254	2	99243	7259	1810939949	3	99242	14526	1810932682	-0.265411752242902	0.110221794806421	-0.110221794806421	0.739891766768496	0.8385224666669
chr17	61942604	62066278	-	MED13	17	74149	0	123674	3919	1810918860	1	123673	3997	1810918782	1	123673	4532	1810918247	0	123674	3086	1810919693	3	123671	13952	1810908827	2	123672	7259	1810915520	1	123673	14528	1810908251	-0.265408766663816	0.110221479088068	-0.110221479088068	0.739892125807922	0.8385224666669
chrX	46911275	47061242	+	JADE3	23	89221	2	149965	3917	1810892569	0	149967	3998	1810892488	0	149967	4533	1810891953	0	149967	3086	1810893400	1	149966	13954	1810882532	2	149965	7259	1810889227	3	149964	14526	1810881960	-0.265406640077824	0.110220444854349	-0.110220444854349	0.739893301957298	0.8385224666669
chr18	21740319	21870957	+	MIB1	18	76052	0	130638	3919	1810911896	0	130638	3998	1810911817	1	130637	4532	1810911283	1	130637	3085	1810912730	3	130635	13952	1810901863	1	130637	7260	1810908555	2	130636	14527	1810901288	-0.265408120065113	0.110220390139148	-0.110220390139148	0.73989336418059	0.8385224666669
chrX	41084634	41236579	+	USP9X	23	89105	0	151945	3919	1810890589	1	151944	3997	1810890511	1	151944	4532	1810889976	0	151945	3086	1810891422	3	151942	13952	1810880556	1	151944	7260	1810887248	2	151943	14527	1810879981	-0.265406509872311	0.110219165449962	-0.110219165449962	0.739894756927689	0.8385224666669
chr1	77281018	77559966	+	AK5	1	3335	1	278947	3918	1810763587	1	278947	3997	1810763508	0	278948	4533	1810762972	0	278948	3086	1810764419	2	278946	13953	1810753552	2	278946	7259	1810760246	2	278946	14527	1810752978	-0.265402014794529	0.110218612244353	-0.110218612244353	0.739895386049727	0.8385224666669
chr1	235661049	235867924	-	LYST	1	8067	0	206875	3919	1810835659	1	206874	3997	1810835581	1	206874	4532	1810835046	0	206875	3086	1810836492	3	206872	13952	1810825626	1	206874	7260	1810832318	2	206873	14527	1810825051	-0.265403888438974	0.110217907931656	-0.110217907931656	0.739896187017822	0.8385224666669
chr6	104728093	104860919	-	HACE1	6	31366	1	132825	3918	1810909709	1	132825	3997	1810909630	0	132826	4533	1810909094	0	132826	3086	1810910541	2	132824	13953	1810899674	2	132824	7259	1810906368	2	132824	14527	1810899100	-0.265407930919339	0.110216865316033	-0.110216865316033	0.739897372720601	0.8385224666669
chr5	109688365	109867178	+	MAN2A1	5	26112	0	178813	3919	1810863721	2	178811	3996	1810863644	0	178813	4533	1810863107	0	178813	3086	1810864554	5	178808	13950	1810853690	0	178813	7261	1810860379	1	178812	14528	1810853112	-0.265405026424338	0.110216303030029	-0.110216303030029	0.73989801217656	0.8385224666669
chr2	25377257	25674561	-	DTNB	2	9093	1	297303	3918	1810745231	1	297303	3997	1810745152	0	297304	4533	1810744616	0	297304	3086	1810746063	2	297302	13953	1810735196	2	297302	7259	1810741890	2	297302	14527	1810734622	-0.265401682727647	0.110215730499476	-0.110215730499476	0.739898663284923	0.8385224666669
chr6	152121686	152637890	-	SYNE1	6	32505	0	516204	3919	1810526330	1	516203	3997	1810526252	1	516203	4532	1810525717	0	516204	3086	1810527163	2	516202	13953	1810516296	1	516203	7260	1810522989	3	516201	14526	1810515723	-0.265399542575777	0.11021497589536	-0.11021497589536	0.739899521458676	0.8385224666669
chr1	50437027	50961267	-	FAF1	1	2605	0	524240	3919	1810518294	0	524240	3998	1810518215	1	524239	4532	1810517681	1	524239	3085	1810519128	4	524236	13951	1810508262	1	524239	7260	1810514953	1	524239	14528	1810507685	-0.265399497995896	0.110214919084683	-0.110214919084683	0.739899586066767	0.8385224666669
chr12	42237446	42441947	+	PPHLN1	12	54384	1	204500	3918	1810838034	0	204501	3998	1810837954	0	204501	4533	1810837419	1	204500	3085	1810838867	2	204499	13953	1810827999	1	204500	7260	1810834692	3	204498	14526	1810827426	-0.265403972599311	0.110214900458232	-0.110214900458232	0.739899607249752	0.8385224666669
chr10	65912522	67697195	-	CTNNA3	10	45614	0	1784673	3919	1809257861	0	1784673	3998	1809257782	1	1784672	4532	1809257248	1	1784672	3085	1809258695	1	1784672	13954	1809247826	2	1784671	7259	1809254521	3	1784670	14526	1809247254	-0.265397473538444	0.110211099265143	-0.110211099265143	0.739903930208946	0.8385224666669
chr7	152134928	152437005	-	KMT2C	7	37124	2	302075	3917	1810740459	0	302077	3998	1810740378	1	302076	4532	1810739844	3	302074	3083	1810741293	6	302071	13949	1810730427	4	302073	7257	1810737119	6	302071	14523	1810729853	-0.14764860591792	0.0971772144548595	-0.0971772144548595	0.755243749748814	0.854955771717553
chr5	179697416	179728907	+	CANX	5	28295	1	31490	3918	1811011044	0	31491	3998	1811010964	2	31489	4531	1811010431	1	31490	3085	1811011877	3	31488	13952	1811001010	5	31486	7256	1811007706	3	31488	14526	1811000436	-0.178481103300203	0.0959534887224436	-0.0959534887224436	0.756740732934081	0.855289399155823
chr7	124823530	124930954	-	POT1	7	36167	0	107424	3919	1810935110	0	107424	3998	1810935031	2	107422	4531	1810934498	2	107422	3084	1810935945	5	107419	13950	1810925079	1	107423	7260	1810931769	5	107419	14524	1810924505	-0.178421240801674	0.0958959565032274	-0.0958959565032274	0.756811368939751	0.855289399155823
chr7	99027440	99145100	-	SMURF1	7	35350	0	117660	3919	1810924874	1	117659	3997	1810924796	1	117659	4532	1810924261	2	117658	3084	1810925709	4	117656	13951	1810914842	3	117657	7258	1810921535	4	117656	14525	1810914268	-0.178419081098327	0.0958928391337395	-0.0958928391337395	0.756815196997882	0.855289399155823
chr4	73075685	73224114	-	ANKRD17	4	21514	1	148428	3918	1810894106	1	148428	3997	1810894027	1	148428	4532	1810893492	1	148428	3085	1810894939	2	148427	13953	1810884071	4	148425	7257	1810890767	5	148424	14524	1810883500	-0.178414382623899	0.0958859417587519	-0.0958859417587519	0.756823667058299	0.855289399155823
chr11	87036949	87321359	+	TMEM135	11	51512	2	284408	3917	1810758126	1	284409	3997	1810758046	1	284409	4532	1810757511	0	284410	3086	1810758957	3	284407	13952	1810748091	3	284407	7258	1810754785	5	284405	14524	1810747519	-0.178405792231374	0.0958792215678841	-0.0958792215678841	0.756831919855562	0.855289399155823
chr4	1692730	1713319	-	SLBP	4	20163	0	20589	3919	1811021945	3	20586	3995	1811021869	3	20586	4530	1811021334	1	20588	3085	1811022779	4	20585	13951	1811011913	4	20585	7257	1811018607	6	20583	14523	1811011341	0.140024841652544	0.0899806837551296	0.0899806837551296	0.764201713659892	0.863380772752487
chr11	65180193	65212006	+	CAPN1	11	50394	8	31805	3911	1811010729	0	31813	3998	1811010642	2	31811	4531	1811010109	1	31812	3085	1811011555	13	31800	13942	1811000698	1	31812	7260	1811007380	9	31804	14520	1811000120	0.0955658889279696	0.0671283842530102	0.0671283842530102	0.795564674400308	0.883532126484812
chr2	169826507	170084127	+	UBR3	2	12626	2	257618	3917	1810784916	1	257619	3997	1810784836	1	257619	4532	1810784301	1	257619	3085	1810785748	4	257616	13951	1810774882	1	257619	7260	1810781573	5	257615	14524	1810774309	0.140141597827088	0.0643932125531137	0.0643932125531137	0.799682385670124	0.883532126484812
chr3	119826685	120094666	-	GSK3B	3	17729	3	267978	3916	1810774556	0	267981	3998	1810774474	1	267980	4532	1810773940	1	267980	3085	1810775387	5	267976	13950	1810764522	1	267980	7260	1810771212	4	267977	14525	1810763947	0.140141910533532	0.0643931408412755	0.0643931408412755	0.799682494838838	0.883532126484812
chr2	232696304	232860575	+	GIGYF2	2	14346	3	164268	3916	1810878266	1	164270	3997	1810878185	1	164270	4532	1810877650	0	164271	3086	1810879096	5	164266	13950	1810868232	2	164269	7259	1810874923	3	164268	14526	1810867656	0.140137001990347	0.0643891517538577	0.0643891517538577	0.799688567627695	0.883532126484812
chr16	87950478	88077206	+	BANP	16	70222	0	126728	3919	1810915806	1	126727	3997	1810915728	2	126726	4531	1810915194	2	126726	3084	1810916641	4	126724	13951	1810905774	1	126727	7260	1810912465	5	126723	14524	1810905201	0.140133244668878	0.0643871161155403	0.0643871161155403	0.799691666659675	0.883532126484812
chr10	809496	932705	-	LARP4B	10	44147	2	123207	3917	1810919327	1	123208	3997	1810919247	0	123209	4533	1810918711	2	123207	3084	1810920160	4	123205	13951	1810909293	2	123207	7259	1810915985	4	123205	14525	1810908719	0.140132775129219	0.0643863885197789	0.0643863885197789	0.799692774355607	0.883532126484812
chr2	27582045	27635174	+	AC074091.2	2	9234	2	53127	3917	1810989407	1	53128	3997	1810989327	2	53127	4531	1810988793	0	53129	3086	1810990238	3	53126	13952	1810979372	4	53125	7257	1810986067	3	53126	14526	1810978798	0.140110469704986	0.0643647629767656	0.0643647629767656	0.799725700247429	0.883532126484812
chr17	42270516	42273683	-	AC099811.1	17	72958	0	3167	3919	1811039367	0	3167	3998	1811039288	0	3167	4533	1811038753	1	3166	3085	1811040201	1	3166	13954	1811029332	1	3166	7260	1811036026	1	3166	14528	1811028758	-0.26561393612125	0.0551960496231914	-0.0551960496231914	0.814256548262514	0.883532126484812
chr10	113865810	113870614	-	AL592546.3	10	47123	0	4804	3919	1811037730	0	4804	3998	1811037651	0	4804	4533	1811037116	1	4803	3085	1811038564	1	4803	13954	1811027695	1	4803	7260	1811034389	1	4803	14528	1811027121	-0.265533212408007	0.0551606144290417	-0.0551606144290417	0.814315091775806	0.883532126484812
chr16	1467672	1473684	-	AL031600.2	16	66620	1	6011	3918	1811036523	0	6012	3998	1811036443	0	6012	4533	1811035908	0	6012	3086	1811037355	2	6010	13953	1811026488	0	6012	7261	1811033180	1	6011	14528	1811025913	-0.265501835673652	0.0551516048144549	-0.0551516048144549	0.814329979985234	0.883532126484812
chr17	8204870	8211224	-	AURKB	17	71217	1	6353	3918	1811036181	0	6354	3998	1811036101	0	6354	4533	1811035566	0	6354	3086	1811037013	1	6353	13954	1811026145	1	6353	7260	1811032839	1	6353	14528	1811025571	-0.265495119704788	0.0551496539264917	-0.0551496539264917	0.814333203957904	0.883532126484812
chrX	48568013	48575860	-	AC115618.1	23	89321	0	7847	3919	1811034687	0	7847	3998	1811034608	0	7847	4533	1811034073	1	7846	3085	1811035521	1	7846	13954	1811024652	1	7846	7260	1811031346	1	7846	14528	1811024078	-0.265472657725808	0.055138991214335	-0.055138991214335	0.814350825865164	0.883532126484812
chr17	42832495	42841671	+	PSME3	17	73038	1	9175	3918	1811033359	0	9176	3998	1811033279	0	9176	4533	1811032744	0	9176	3086	1811034191	1	9175	13954	1811023323	1	9175	7260	1811030017	1	9175	14528	1811022749	-0.265458812718799	0.0551340871024877	-0.0551340871024877	0.814358931330146	0.883532126484812
chr7	100357014	100367398	+	PILRB	7	35508	0	10384	3919	1811032150	1	10383	3997	1811032072	0	10384	4533	1811031536	0	10384	3086	1811032983	1	10383	13954	1811022115	1	10383	7260	1811028809	1	10383	14528	1811021541	-0.265449303042817	0.0551335474010557	-0.0551335474010557	0.814359823366283	0.883532126484812
chr9	136401950	136411600	-	ENTR1	9	43936	0	9650	3919	1811032884	0	9650	3998	1811032805	1	9649	4532	1811032271	0	9650	3086	1811033717	2	9648	13953	1811022850	0	9650	7261	1811029542	1	9649	14528	1811022275	-0.265454797443207	0.0551334614865482	-0.0551334614865482	0.81435996536901	0.883532126484812
chr19	29205319	29214151	-	UQCRFS1	19	79635	1	8831	3918	1811033703	0	8832	3998	1811033623	0	8832	4533	1811033088	0	8832	3086	1811034535	1	8831	13954	1811023667	1	8831	7260	1811030361	1	8831	14528	1811023093	-0.265461996682681	0.0551331138703972	-0.0551331138703972	0.814360539923239	0.883532126484812
chr7	44876298	44886530	-	PURB	7	34216	1	10231	3918	1811032303	0	10232	3998	1811032223	0	10232	4533	1811031688	0	10232	3086	1811033135	0	10232	13955	1811022266	1	10231	7260	1811028961	2	10230	14527	1811021694	-0.265450376120635	0.0551316260825843	-0.0551316260825843	0.81436299902154	0.883532126484812
chr6	31827833	31839719	+	AL671762.1	6	29662	0	11886	3919	1811030648	0	11886	3998	1811030569	1	11885	4532	1811030035	0	11886	3086	1811031481	1	11885	13954	1811020613	1	11885	7260	1811027307	1	11885	14528	1811020039	-0.26544017495665	0.0551259631756693	-0.0551259631756693	0.814372359308749	0.883532126484812
chr9	22203989	22215672	-	AL157937.1	9	41349	0	11683	3919	1811030851	0	11683	3998	1811030772	1	11682	4532	1811030238	0	11683	3086	1811031684	1	11682	13954	1811020816	1	11682	7260	1811027510	1	11682	14528	1811020242	-0.265441271470599	0.0551258197519928	-0.0551258197519928	0.814372596382062	0.883532126484812
chr4	154536618	154551397	-	PLRG1	4	23323	1	14778	3918	1811027756	0	14779	3998	1811027676	0	14779	4533	1811027141	0	14779	3086	1811028588	2	14777	13953	1811017721	0	14779	7261	1811024413	1	14778	14528	1811017146	-0.265427822014888	0.0551248465199024	-0.0551248465199024	0.814374205102424	0.883532126484812
chr9	133406061	133419010	-	REXO4	9	43778	0	12949	3919	1811029585	0	12949	3998	1811029506	0	12949	4533	1811028971	1	12948	3085	1811030419	1	12948	13954	1811019550	1	12948	7260	1811026244	1	12948	14528	1811018976	-0.26543499449672	0.0551237836480141	-0.0551237836480141	0.814375962011516	0.883532126484812
chr16	89645888	89658650	-	CHMP1A	16	70362	1	12761	3918	1811029773	0	12762	3998	1811029693	0	12762	4533	1811029158	0	12762	3086	1811030605	0	12762	13955	1811019736	1	12761	7260	1811026431	2	12760	14527	1811019164	-0.265435843282769	0.0551237554755062	-0.0551237554755062	0.814376008580434	0.883532126484812
chr12	67658990	67671919	-	AC078777.1	12	55782	0	12929	3919	1811029605	0	12929	3998	1811029526	1	12928	4532	1811028992	0	12929	3086	1811030438	1	12928	13954	1811019570	1	12928	7260	1811026264	1	12928	14528	1811018996	-0.265435084122312	0.0551233841106296	-0.0551233841106296	0.814376622444616	0.883532126484812
chr19	48454573	48466980	+	KCNJ14	19	81341	0	12407	3919	1811030127	0	12407	3998	1811030048	0	12407	4533	1811029513	1	12406	3085	1811030961	1	12406	13954	1811020092	1	12406	7260	1811026786	1	12406	14528	1811019518	-0.265437524963633	0.0551233016885817	-0.0551233016885817	0.814376758688122	0.883532126484812
chr2	47160083	47177511	-	CALM2	2	9778	0	17428	3919	1811025106	0	17428	3998	1811025027	1	17427	4532	1811024493	0	17428	3086	1811025939	1	17427	13954	1811015071	1	17427	7260	1811021765	1	17427	14528	1811014497	-0.265420107919011	0.0551211968995631	-0.0551211968995631	0.814380237937236	0.883532126484812
chr17	42979564	42993690	+	RUNDC1	17	73057	0	14126	3919	1811028408	0	14126	3998	1811028329	1	14125	4532	1811027795	0	14126	3086	1811029241	1	14125	13954	1811018373	1	14125	7260	1811025067	1	14125	14528	1811017799	-0.265430168124827	0.0551206977106631	-0.0551206977106631	0.814381063114564	0.883532126484812
chr16	31116663	31131359	+	KAT8	16	68372	0	14696	3919	1811027838	0	14696	3998	1811027759	1	14695	4532	1811027225	0	14696	3086	1811028671	1	14695	13954	1811017803	0	14696	7261	1811024496	2	14694	14527	1811017230	-0.265428108651214	0.0551204620860517	-0.0551204620860517	0.81438145261195	0.883532126484812
chr19	23257254	23275232	-	AC092329.1	19	79521	1	17977	3918	1811024557	0	17978	3998	1811024477	0	17978	4533	1811023942	0	17978	3086	1811025389	1	17977	13954	1811014521	1	17977	7260	1811021215	1	17977	14528	1811013947	-0.265418791280685	0.0551191898994148	-0.0551191898994148	0.8143835556051	0.883532126484812
chr2	149569643	149588602	-	MMADHC	2	12209	1	18958	3918	1811023576	0	18959	3998	1811023496	0	18959	4533	1811022961	0	18959	3086	1811024408	1	18958	13954	1811013540	0	18959	7261	1811020233	2	18957	14527	1811012967	-0.265416632523025	0.055119140772149	-0.055119140772149	0.814383636815635	0.883532126484812
chr11	62690294	62707234	-	BSCL2	11	50064	0	16940	3919	1811025594	1	16939	3997	1811025516	0	16940	4533	1811024980	0	16940	3086	1811026427	1	16939	13954	1811015559	1	16939	7260	1811022253	1	16939	14528	1811014985	-0.265421347713693	0.0551187607925385	-0.0551187607925385	0.814384264947694	0.883532126484812
chr19	17152615	17169051	-	AC020913.1	19	79065	1	16435	3918	1811026099	0	16436	3998	1811026019	0	16436	4533	1811025484	0	16436	3086	1811026931	1	16435	13954	1811016063	1	16435	7260	1811022757	1	16435	14528	1811015489	-0.265422705447614	0.0551187184173614	-0.0551187184173614	0.814384334996876	0.883532126484812
chr5	88268046	88287656	+	TMEM161B-AS1	5	25765	0	19610	3919	1811022924	1	19609	3997	1811022846	0	19610	4533	1811022310	0	19610	3086	1811023757	1	19609	13954	1811012889	1	19609	7260	1811019583	1	19609	14528	1811012315	-0.265415319176386	0.0551186690572649	-0.0551186690572649	0.814384416592663	0.883532126484812
chr11	66347214	66364804	+	AP001107.9	11	50586	1	17589	3918	1811024945	0	17590	3998	1811024865	0	17590	4533	1811024330	0	17590	3086	1811025777	1	17589	13954	1811014909	1	17589	7260	1811021603	1	17589	14528	1811014335	-0.265419711547148	0.055118412245065	-0.055118412245065	0.814384841122308	0.883532126484812
chrX	55143101	55162310	-	FAM104B	23	89640	0	19209	3919	1811023325	0	19209	3998	1811023246	1	19208	4532	1811022712	0	19209	3086	1811024158	1	19208	13954	1811013290	1	19208	7260	1811019984	1	19208	14528	1811012716	-0.265416117641155	0.0551177603192627	-0.0551177603192627	0.814385918808778	0.883532126484812
chr9	128663133	128685477	-	HMGA1P4	9	43468	0	22344	3919	1811020190	0	22344	3998	1811020111	1	22343	4532	1811019577	0	22344	3086	1811021023	3	22341	13952	1811010157	0	22344	7261	1811016848	0	22344	14529	1811009580	-0.265410639162235	0.0551177100278437	-0.0551177100278437	0.814386001944871	0.883532126484812
chr22	32473810	32498829	+	FBXO7	22	87505	0	25019	3919	1811017515	0	25019	3998	1811017436	0	25019	4533	1811016901	1	25018	3085	1811018349	1	25018	13954	1811007480	1	25018	7260	1811014174	1	25018	14528	1811006906	-0.265407050103642	0.0551172748673707	-0.0551172748673707	0.814386721304678	0.883532126484812
chr4	145159136	145179155	-	OTUD4	4	23116	0	20019	3919	1811022515	1	20018	3997	1811022437	0	20019	4533	1811021901	0	20019	3086	1811023348	1	20018	13954	1811012480	1	20018	7260	1811019174	1	20018	14528	1811011906	-0.265414537743127	0.0551171214319766	-0.0551171214319766	0.814386974948043	0.883532126484812
chr12	67647744	67665406	+	DYRK2	12	55780	0	17662	3919	1811024872	0	17662	3998	1811024793	1	17661	4532	1811024259	0	17662	3086	1811025705	1	17661	13954	1811014837	1	17661	7260	1811021531	1	17661	14528	1811014263	-0.265419537728134	0.0551166676450521	-0.0551166676450521	0.81438772510336	0.883532126484812
chr16	20899665	20924381	+	LYRM1	16	67746	0	24716	3919	1811017818	0	24716	3998	1811017739	1	24715	4532	1811017205	0	24716	3086	1811018651	1	24715	13954	1811007783	1	24715	7260	1811014477	1	24715	14528	1811007209	-0.265407417640676	0.0551162478514016	-0.0551162478514016	0.814388419067287	0.883532126484812
