testIndex	chr	start	end	strand	geneName	chrInt	(Intercept)	time	group	V4	interaction	testStat	signedTestStat	pvalue	adjpvalue
60228	chr14	23968930	24051377	+	AL136419.1	14	-8.47130279603425	0.274245825889269	-0.268019742456334	0	0	0	0	1	1
60239	chr14	24078661	24115949	-	NRL	14	-8.47128102821345	0.274246010366039	-0.26804185993172	-0.334258297942464	0	0	0	1	1
60257	chr14	24135162	24138959	+	PSME1	14	-8.47129099670898	0.274256390661975	-0.268051566075035	-0.16859872218906	0	0	0	1	1
60273	chr14	24160264	24166565	+	IRF9	14	-8.47130279603425	0.274245825889269	-0.268019742456334	0	0	0	0	1	1
60275	chr14	24170852	24180257	+	REC8	14	-8.47128102821345	0.274246010366039	-0.26804185993172	-0.334258297942464	0	0	0	1	1
60283	chr14	24189156	24214473	-	AL136295.1	14	-8.47130366453325	0.27424671026817	-0.268022419090469	0.038905580331615	0	0	0	1	1
60292	chr14	24209614	24214488	-	CHMP4A	14	-8.47130279603425	0.274245825889269	-0.268019742456334	0	0	0	0	1	1
60300	chr14	24231421	24239239	+	GMPR2	14	-8.47128102821345	0.274246010366039	-0.26804185993172	-0.334258297942464	0	0	0	1	1
60321	chr14	24270212	24298846	+	AL096870.10	14	-8.47130366453325	0.27424671026817	-0.268022419090469	0.038905580331615	0	0	0	1	1
60393	chr14	24809655	25051064	-	STXBP6	14	-8.47130279603425	0.274245825889269	-0.268019742456334	0	0	0	0	1	1
60416	chr14	26598754	27295516	+	AL110292.1	14	-8.47130279603425	0.274245825889269	-0.268019742456334	0	0	0	0	1	1
60471	chr14	29091695	29170064	+	AL135878.1	14	-8.47130438111111	0.274247439962128	-0.267992025111307	-0.233771972434406	0	0	0	1	1
60473	chr14	29210985	29382346	-	AL133166.1	14	-8.47130869442363	0.27425183212714	-0.268010572020465	-0.0318595854509572	0	0	0	1	1
60481	chr14	29415855	29501460	-	AL158058.2	14	-8.47128102821278	0.2742460103657	-0.268041859932625	-0.334258297942794	0	0	0	1	1
60484	chr14	29576478	29928512	-	PRKD1	14	-8.47125925750512	0.274246194866313	-0.268063980340277	-0.334280253151071	0	0	0	1	1
60491	chr14	29972668	30298017	-	AL133372.2	14	-8.47130078906499	0.274271980329333	-0.268071322329525	-0.135345920485065	0	0	0	1	1
60494	chr14	30437991	30574629	-	G2E3-AS1	14	-8.47129099670984	0.274256390662589	-0.268051566075214	-0.168598722189243	0	0	0	1	1
60514	chr14	30893798	31027401	-	STRN3	14	-8.47130279603313	0.274245825889051	-0.268019742456965	0	0	0	0	1	1
60525	chr14	31100116	31208793	-	HECTD1	14	-8.47130172093863	0.274244731149729	-0.268038542329923	0.112913098426613	0	0	0	1	1
60528	chr14	31141938	31143048	+	RNU6-541P	14	-8.47130279603313	0.274245825889051	-0.268019742456965	0	0	0	0	1	1
60530	chr14	31247627	31302739	+	AL136418.3	14	-8.47130279603313	0.274245825889051	-0.268019742456965	0	0	0	0	1	1
60549	chr14	32075966	32155011	+	ARHGAP5	14	-8.47128102821246	0.274246010365509	-0.268041859932323	-0.334258297942925	0	0	0	1	1
60559	chr14	32328297	32837684	+	AKAP6	14	-8.47129235429465	0.274245914405951	-0.268030351958465	-0.0464990680307196	0	0	0	1	1
60566	chr14	32933932	33801109	+	NPAS3	14	-8.47130279603313	0.274245825889051	-0.268019742456965	0	0	0	0	1	1
60589	chr14	34561092	34631148	-	SNX6	14	-8.47128102821278	0.2742460103657	-0.268041859932625	-0.334258297942794	0	0	0	1	1
60606	chr14	34980956	35029567	+	SRP54	14	-8.47130438111062	0.274247439962044	-0.267992025112135	-0.233771972434152	0	0	0	1	1
60611	chr14	35043906	35083381	+	FAM177A1	14	-8.47130366453362	0.274246710269026	-0.268022419092079	0.038905580332738	0	0	0	1	1
60646	chr14	35825337	35871963	+	BRMS1L	14	-8.47128102821278	0.2742460103657	-0.268041859932625	-0.334258297942794	0	0	0	1	1
60648	chr14	35896940	36064657	+	AL133304.3	14	-8.47130366453259	0.274246710268648	-0.268022419092501	0.0389055803325105	0	0	0	1	1
60652	chr14	36069426	36165288	+	LINC00609	14	-8.47132043508256	0.274230032697104	-0.267972169399456	0.178145294613387	0	0	0	1	1
60653	chr14	36136107	36177468	-	PTCSC3	14	-8.47130279603313	0.274245825889051	-0.268019742456965	0	0	0	0	1	1
60674	chr14	36677920	37173606	-	SLC25A21	14	-8.47130279603313	0.274245825889051	-0.268019742456965	0	0	0	0	1	1
60701	chr14	38034286	38195281	-	AL392023.2	14	-8.4713492011768	0.274293078400924	-0.268162755733539	1.13809558625012	0	0	0	1	1
60725	chr14	39147813	39171333	-	TRAPPC6B	14	-8.47130279603313	0.274245825889051	-0.268019742456965	0	0	0	0	1	1
60740	chr14	39266145	39351395	+	MIA2	14	-8.47130438111062	0.274247439962044	-0.267992025112135	-0.233771972434152	0	0	0	1	1
60749	chr14	39431606	40390547	+	AL049828.1	14	-8.47128102821278	0.2742460103657	-0.268041859932625	-0.334258297942794	0	0	0	1	1
60771	chr14	42361982	42703655	+	AL442163.1	14	-8.47130438111062	0.274247439962039	-0.267992025112122	-0.233771972434156	0	0	0	1	1
60772	chr14	42411572	42528888	+	AL450442.1	14	-8.47130279603313	0.274245825889051	-0.268019742456965	0	0	0	0	1	1
60787	chr14	44924323	44962947	-	KLHL28	14	-8.47128102821278	0.2742460103657	-0.268041859932625	-0.334258297942794	0	0	0	1	1
60793	chr14	45083115	45116282	+	PRPF39	14	-8.47128102821278	0.2742460103657	-0.268041859932625	-0.334258297942794	0	0	0	1	1
60796	chr14	45115598	45135481	-	FKBP3	14	-8.47128102821278	0.2742460103657	-0.268041859932625	-0.334258297942794	0	0	0	1	1
60798	chr14	45134929	45200890	+	FANCM	14	-8.47130279603313	0.274245825889051	-0.268019742456965	0	0	0	0	1	1
60801	chr14	45203189	45254202	-	MIS18BP1	14	-8.47132043508256	0.274230032697104	-0.267972169399456	0.178145294613387	0	0	0	1	1
60824	chr14	49570983	49587376	-	RPS29	14	-8.47130279603313	0.274245825889051	-0.268019742456965	0	0	0	0	1	1
60839	chr14	49643554	49689214	-	POLE2	14	-8.47129099670984	0.274256390662589	-0.268051566075214	-0.168598722189243	0	0	0	1	1
60849	chr14	49782082	49853788	-	NEMF	14	-8.47130279603313	0.274245825889051	-0.268019742456965	0	0	0	0	1	1
60854	chr14	49861175	49863864	-	AL627171.4	14	-8.47130279603313	0.274245825889051	-0.268019742456965	0	0	0	0	1	1
60876	chr14	50117129	50232578	-	SOS2	14	-8.4713492011768	0.274293078400924	-0.268162755733539	1.13809558625012	0	0	0	1	1
60878	chr14	50237562	50313168	-	L2HGDH	14	-8.47127478791149	0.274258336870556	-0.26807146369867	-0.204508895921489	0	0	0	1	1
60890	chr14	50318233	50335558	+	DMAC2L	14	-8.47129906062346	0.274242022167011	-0.268085061813802	0.315757149382045	0	0	0	1	1
60892	chr14	50329403	50396899	-	CDKL1	14	-8.47130438111062	0.274247439962039	-0.267992025112122	-0.233771972434156	0	0	0	1	1
60895	chr14	50418524	50533609	-	MAP4K5	14	-8.47130279603313	0.274245825889051	-0.268019742456965	0	0	0	0	1	1
60903	chr14	50719762	50832121	-	NIN	14	-8.47130366453362	0.274246710269026	-0.268022419092079	0.038905580332738	0	0	0	1	1
60930	chr14	51304107	51332918	-	LINC00519	14	-8.47130438111062	0.274247439962044	-0.267992025112135	-0.233771972434152	0	0	0	1	1
60949	chr14	51825194	51966843	+	GNG2	14	-8.47130366453362	0.274246710269026	-0.268022419092079	0.038905580332738	0	0	0	1	1
60961	chr14	51988545	52010694	+	RTRAF	14	-8.47132968235987	0.27427320346365	-0.267979820237285	-0.23747581863311	0	0	0	1	1
60963	chr14	52004802	52070228	-	NID2	14	-8.47128102821278	0.2742460103657	-0.268041859932625	-0.334258297942794	0	0	0	1	1
60966	chr14	52266697	52276724	+	PTGDR	14	-8.47130279603313	0.274245825889051	-0.268019742456965	0	0	0	0	1	1
60970	chr14	52430595	52553505	-	TXNDC16	14	-8.47130279603313	0.274245825889051	-0.268019742456965	0	0	0	0	1	1
60971	chr14	52551835	52637713	+	GPR137C	14	-8.47130848100898	0.274251614851943	-0.268015113643069	-0.0321477867575651	0	0	0	1	1
60977	chr14	52729165	52774989	+	STYX	14	-8.47130366453362	0.274246710269026	-0.268022419092079	0.038905580332738	0	0	0	1	1
60980	chr14	52774236	52777740	+	AL139317.3	14	-8.47130366453259	0.274246710268648	-0.268022419092501	0.0389055803325105	0	0	0	1	1
60988	chr14	52857267	52952035	-	FERMT2	14	-8.47130438111062	0.274247439962039	-0.267992025112122	-0.233771972434156	0	0	0	1	1
60995	chr14	53036744	53154204	-	DDHD1	14	-8.47137035596999	0.27431461878769	-0.267964734668172	-0.263311201952832	0	0	0	1	1
61038	chr14	54508905	54539292	+	CGRRF1	14	-8.47130279603313	0.274245825889051	-0.268019742456965	0	0	0	0	1	1
61039	chr14	54566127	54793312	+	SAMD4A	14	-8.47130848100898	0.274251614851943	-0.268015113643069	-0.0321477867575651	0	0	0	1	1
61052	chr14	54938948	55028099	-	WDHD1	14	-8.47125925750512	0.274246194866313	-0.268063980340277	-0.334280253151071	0	0	0	1	1
61057	chr14	55050646	55070194	+	MAPK1IP1L	14	-8.47130366453362	0.274246710269026	-0.268022419092079	0.038905580332738	0	0	0	1	1
61065	chr14	55270420	55353611	+	FBXO34	14	-8.47130438111062	0.274247439962039	-0.267992025112122	-0.233771972434156	0	0	0	1	1
61068	chr14	55325833	55340501	-	AL158801.3	14	-8.47130279603313	0.274245825889051	-0.268019742456965	0	0	0	0	1	1
61069	chr14	55366390	55412830	-	ATG14	14	-8.47128102821278	0.2742460103657	-0.268041859932625	-0.334258297942794	0	0	0	1	1
61076	chr14	55579206	55684579	+	KTN1	14	-8.47134987585715	0.274203673318632	-0.267892768373125	0.381048311277791	0	0	0	1	1
61101	chr14	56578797	56649515	+	TMEM260	14	-8.47130366453259	0.274246710268648	-0.268022419092501	0.0389055803325105	0	0	0	1	1
61103	chr14	56633243	56648772	-	AL161757.2	14	-8.47130366453259	0.274246710268648	-0.268022419092501	0.0389055803325105	0	0	0	1	1
61147	chr14	58000760	58153213	-	ARMH4	14	-8.47130279603313	0.274245825889051	-0.268019742456965	0	0	0	0	1	1
61161	chr14	58297503	58373730	+	ARID4A	14	-8.47130279603313	0.274245825889051	-0.268019742456965	0	0	0	0	1	1
61188	chr14	58645630	59017532	+	LINC01500	14	-8.47129386064884	0.274236727149218	-0.268033400805375	0.0431877657581641	0	0	0	1	1
61196	chr14	59187679	59369753	+	DAAM1	14	-8.47130279603313	0.274245825889051	-0.268019742456965	0	0	0	0	1	1
61212	chr14	59595982	59871776	-	RTN1	14	-8.47130279603313	0.274245825889051	-0.268019742456965	0	0	0	0	1	1
61218	chr14	59969115	60092783	-	AL157911.1	14	-8.47130279603313	0.274245825889051	-0.268019742456965	0	0	0	0	1	1
61219	chr14	60090910	60148221	+	PCNX4	14	-8.47125925750512	0.274246194866313	-0.268063980340277	-0.334280253151071	0	0	0	1	1
61229	chr14	60248220	60299087	+	PPM1A	14	-8.47130279603313	0.274245825889051	-0.268019742456965	0	0	0	0	1	1
61239	chr14	60733760	60969965	+	MNAT1	14	-8.47140493521576	0.274349827255622	-0.267907914718706	-0.25965126387911	0	0	0	1	1
61241	chr14	60878713	60982585	+	AL160236.2	14	-8.47133657049317	0.274280217330042	-0.267992242702274	-0.26327889297609	0	0	0	1	1
61242	chr14	60971440	60982079	-	TRMT5	14	-8.47133657049317	0.274280217330042	-0.267992242702274	-0.26327889297609	0	0	0	1	1
61244	chr14	60980113	61083712	+	SLC38A6	14	-8.47130366453345	0.274246710268145	-0.268022419090258	0.0389055803316315	0	0	0	1	1
61252	chr14	61528127	61657964	+	AL355916.3	14	-8.47131375474005	0.274256984975408	-0.267995556410202	-0.0712494316589376	0	0	0	1	1
61256	chr14	61569404	61654786	+	AL355916.1	14	-8.47131602083156	0.274259292478304	-0.267998982029626	-0.0761225860718395	0	0	0	1	1
61258	chr14	61681040	61696823	-	HIF1A-AS1	14	-8.47128102821345	0.274246010366039	-0.26804185993172	-0.334258297942464	0	0	0	1	1
61259	chr14	61694512	61748258	+	HIF1A	14	-8.47130279603425	0.274245825889269	-0.268019742456334	0	0	0	0	1	1
61264	chr14	61733137	61776260	+	AL137129.1	14	-8.47130438111141	0.274247439962187	-0.26799202511117	-0.233771972434384	0	0	0	1	1
61265	chr14	61761419	61796428	+	SNAPC1	14	-8.47130438111141	0.274247439962187	-0.26799202511117	-0.233771972434384	0	0	0	1	1
61277	chr14	63203442	63293508	+	RHOJ	14	-8.47129023339825	0.274282944573457	-0.268102659732289	-0.145871419812723	0	0	0	1	1
61299	chr14	63684215	63729065	-	SGPP1	14	-8.47130172093877	0.274244731149086	-0.268038542327836	0.112913098426287	0	0	0	1	1
61308	chr14	64084231	64295410	-	ESR2	14	-8.47130040068917	0.274243386753579	-0.267985261770751	-0.185834270684528	0	0	0	1	1
61339	chr14	64534904	64546173	+	HSPA2	14	-8.47130279603425	0.274245825889269	-0.268019742456334	0	0	0	0	1	1
61352	chr14	64913360	64934385	+	CHURC1	14	-8.47129099670876	0.274256390661871	-0.268051566075038	-0.168598722189068	0	0	0	1	1
61387	chr14	65253700	65319790	-	AL355076.2	14	-8.47130366453345	0.274246710268143	-0.268022419090256	0.0389055803316282	0	0	0	1	1
61389	chr14	65409591	65744121	+	FUT8	14	-8.47128102821345	0.274246010366039	-0.26804185993172	-0.334258297942464	0	0	0	1	1
61412	chr14	67240422	67279986	+	MPP5	14	-8.47129800479548	0.274240947053967	-0.267950773973524	-0.185853105146532	0	0	0	1	1
61421	chr14	67359150	67386516	+	EIF2S1	14	-8.47132968235995	0.274273203463446	-0.267979820236794	-0.237475818633065	0	0	0	1	1
61432	chr14	67618919	67651708	+	ARG2	14	-8.47133657049316	0.274280217330045	-0.267992242702254	-0.263278892976105	0	0	0	1	1
61433	chr14	67627298	67640675	-	AL049779.4	14	-8.47130279603425	0.274245825889269	-0.268019742456334	0	0	0	0	1	1
61434	chr14	67647084	67675632	-	VTI1B	14	-8.47130366453345	0.274246710268143	-0.268022419090256	0.0389055803316282	0	0	0	1	1
61446	chr14	67818778	68611565	+	RAD51B	14	-8.47135716779464	0.274301190355521	-0.267818705889042	-0.229658136159435	0	0	0	1	1
61463	chr14	68874142	68980440	-	ACTN1	14	-8.47129099670876	0.274256390661871	-0.268051566075038	-0.168598722189068	0	0	0	1	1
61491	chr14	69397689	69462388	+	SLC39A9	14	-8.47136440672078	0.274308561170948	-0.267923319849359	-0.247022534227796	0	0	0	1	1
61499	chr14	69610595	69715144	+	SUSD6	14	-8.47130279603425	0.274245825889269	-0.268019742456334	0	0	0	0	1	1
61528	chr14	70425811	70548464	-	AL357153.2	14	-8.47130279603425	0.274245825889269	-0.268019742456334	0	0	0	0	1	1
61552	chr14	70906656	70908111	-	AC004825.2	14	-8.47134668139345	0.274290512771761	-0.267935556993269	-0.149614400897407	0	0	0	1	1
61554	chr14	70906738	71110118	+	PCNX1	14	-8.47135095533882	0.274294864664345	-0.267942892156626	-0.154585882153693	0	0	0	1	1
61555	chr14	70945639	70960029	-	AC004825.3	14	-8.47130279603425	0.274245825889269	-0.268019742456334	0	0	0	0	1	1
61605	chr14	72969450	73028106	-	ZFYVE1	14	-8.47130366453345	0.274246710268143	-0.268022419090256	0.0389055803316282	0	0	0	1	1
61617	chr14	73135446	73220401	+	PSEN1	14	-8.47133657049317	0.274280217330042	-0.267992242702274	-0.26327889297609	0	0	0	1	1
61629	chr14	73275106	73459617	-	NUMB	14	-8.47130157845562	0.274244586071448	-0.267956746676529	-0.20723804354749	0	0	0	1	1
61643	chr14	73409975	73464642	-	AC005280.3	14	-8.47130438111122	0.274247439962146	-0.267992025111242	-0.233771972434401	0	0	0	1	1
61673	chr14	73715121	73788258	-	MIDEAS	14	-8.47128102821345	0.274246010366039	-0.26804185993172	-0.334258297942464	0	0	0	1	1
61680	chr14	73850843	73885456	+	PTGR2	14	-8.47130366453345	0.274246710268143	-0.268022419090256	0.0389055803316282	0	0	0	1	1
61683	chr14	73850970	73932278	+	AC005520.3	14	-8.47130725448977	0.274250365908592	-0.268013712112675	-0.028543365770941	0	0	0	1	1
61687	chr14	73885616	73931597	+	ZNF410	14	-8.471308481009	0.274251614851939	-0.268015113643159	-0.0321477867575245	0	0	0	1	1
61708	chr14	74018348	74066092	+	BBOF1	14	-8.47128102821345	0.274246010366039	-0.26804185993172	-0.334258297942464	0	0	0	1	1
61734	chr14	74492764	74497106	+	ISCA2	14	-8.47133657049317	0.274280217330042	-0.267992242702274	-0.26327889297609	0	0	0	1	1
61741	chr14	74712143	74738620	+	FCF1	14	-8.47130279603425	0.274245825889269	-0.268019742456334	0	0	0	0	1	1
61754	chr14	74941833	74956597	-	PGF	14	-8.47130279603425	0.274245825889269	-0.268019742456334	0	0	0	0	1	1
61761	chr14	75013763	75052532	-	MLH3	14	-8.47139686294468	0.274341608198277	-0.267924015275237	-0.254069908707875	0	0	0	1	1
61808	chr14	75577619	75648167	+	FLVCR2	14	-8.47130078906426	0.274271980329151	-0.268071322330205	-0.135345920485127	0	0	0	1	1
61827	chr14	75984752	76083749	+	IFT43	14	-8.47130279603425	0.274245825889269	-0.268019742456334	0	0	0	0	1	1
61832	chr14	76150921	76214343	+	GPATCH2L	14	-8.47129099670876	0.274256390661871	-0.268051566075038	-0.168598722189068	0	0	0	1	1
61864	chr14	77027085	77031572	+	AC007686.3	14	-8.47128102821345	0.274246010366039	-0.26804185993172	-0.334258297942464	0	0	0	1	1
61891	chr14	77335028	77378094	-	TMED8	14	-8.471308481009	0.274251614851939	-0.268015113643159	-0.0321477867575245	0	0	0	1	1
61907	chr14	77505996	77617773	-	SPTLC2	14	-8.47130078906426	0.274271980329151	-0.268071322330205	-0.135345920485127	0	0	0	1	1
61993	chr14	85362456	85517934	-	AL049775.2	14	-8.47137118354149	0.274315461445562	-0.267935526429811	-0.258099263810755	0	0	0	1	1
61994	chr14	85384926	85388765	+	LINC02329	14	-8.47133657049316	0.274280217330045	-0.267992242702254	-0.263278892976105	0	0	0	1	1
62017	chr14	86935639	86989125	+	AL358292.1	14	-8.47130438111122	0.274247439962145	-0.267992025111244	-0.233771972434401	0	0	0	1	1
62027	chr14	87933013	87994182	-	GALC	14	-8.47130279603425	0.274245825889269	-0.268019742456334	0	0	0	0	1	1
62057	chr14	88383923	88438460	+	SPATA7	14	-8.4713047997668	0.274219723050736	-0.267968264199338	0.0958626380367103	0	0	0	1	1
62063	chr14	88498333	88515502	+	AL162171.2	14	-8.47129099670875	0.274256390661869	-0.268051566075035	-0.168598722189066	0	0	0	1	1
62081	chr14	88823152	88877995	+	TTC8	14	-8.47130366453345	0.274246710268145	-0.268022419090258	0.0389055803316315	0	0	0	1	1
62094	chr14	89161360	89413492	-	FOXN3	14	-8.47130366453345	0.274246710268145	-0.268022419090258	0.0389055803316315	0	0	0	1	1
62104	chr14	89620917	89622207	+	RN7SKP107	14	-8.47129099670875	0.274256390661869	-0.268051566075035	-0.168598722189066	0	0	0	1	1
62122	chr14	90267859	90332941	-	NRDE2	14	-8.47133657049317	0.274280217330042	-0.267992242702274	-0.26327889297609	0	0	0	1	1
62140	chr14	90524563	90817430	-	TTC7B	14	-8.47130438111122	0.274247439962145	-0.267992025111244	-0.233771972434401	0	0	0	1	1
62149	chr14	90847860	91061641	-	RPS6KA5	14	-8.47130279603425	0.274245825889269	-0.268019742456334	0	0	0	0	1	1
62153	chr14	91113062	91225352	+	DGLUCY	14	-8.47130366453345	0.274246710268143	-0.268022419090256	0.0389055803316282	0	0	0	1	1
62179	chr14	91457610	91511144	-	PPP4R3A	14	-8.47130279603425	0.274245825889269	-0.268019742456334	0	0	0	0	1	1
62194	chr14	92058551	92107582	-	ATXN3	14	-8.47128102821345	0.274246010366039	-0.26804185993172	-0.334258297942464	0	0	0	1	1
62224	chr14	92793304	92839947	+	GOLGA5	14	-8.47130279603425	0.274245825889269	-0.268019742456334	0	0	0	0	1	1
62230	chr14	92936913	93116918	-	ITPK1	14	-8.47130279603313	0.274245825889051	-0.268019742456965	0	0	0	0	1	1
62242	chr14	93237549	93334036	-	BTBD7	14	-8.47111450140005	0.274054069263914	-0.268278960109605	0.457671728907252	0	0	0	1	1
62282	chr14	94080309	94102709	+	IFI27L1	14	-8.47130366453259	0.274246710268648	-0.268022419092501	0.0389055803325105	0	0	0	1	1
62406	chr14	96203678	96244166	+	BDKRB2	14	-8.47130279603313	0.274245825889051	-0.268019742456965	0	0	0	0	1	1
62417	chr14	96279194	96364341	-	ATG2B	14	-8.47128330704694	0.274225980403215	-0.268044649206461	0.100719749121671	0	0	0	1	1
62438	chr14	96796381	96881609	+	VRK1	14	-8.47127715363806	0.274275121186203	-0.268100910935809	-0.109312707322212	0	0	0	1	1
62474	chr14	99397747	99481859	-	SETD3	14	-8.47130438111062	0.274247439962039	-0.267992025112122	-0.233771972434156	0	0	0	1	1
62492	chr14	99771948	99940324	+	EML1	14	-8.47133008269048	0.274273611145916	-0.267938873624939	-0.161676782055617	0	0	0	1	1
62497	chr14	99970448	100144236	+	EVL	14	-8.47133657049364	0.274280217330869	-0.267992242703386	-0.263278892976392	0	0	0	1	1
62500	chr14	100052802	100075878	-	AL157912.1	14	-8.47130279603313	0.274245825889051	-0.268019742456965	0	0	0	0	1	1
62532	chr14	100375432	100530271	+	WDR25	14	-8.47130279603313	0.274245825889051	-0.268019742456965	0	0	0	0	1	1
62583	chr14	100835268	100947194	+	AL117190.1	14	-8.47130848100878	0.274251614851915	-0.268015113643211	-0.032147786757555	0	0	0	1	1
62631	chr14	100966051	100967123	+	SNORD114-10	14	-8.47130172093927	0.274244731149819	-0.268038542329294	0.112913098426529	0	0	0	1	1
62650	chr14	100978991	100980066	+	AL132709.4	14	-8.47130279603313	0.274245825889051	-0.268019742456965	0	0	0	0	1	1
62652	chr14	100980974	100982046	+	SNORD114-21	14	-8.47130279603313	0.274245825889051	-0.268019742456965	0	0	0	0	1	1
62661	chr14	100990918	100991990	+	SNORD114-30	14	-8.47130279603313	0.274245825889051	-0.268019742456965	0	0	0	0	1	1
62687	chr14	101044156	101051795	+	MIR381HG	14	-8.47130279603313	0.274245825889051	-0.268019742456965	0	0	0	0	1	1
62739	chr14	101760797	101927989	+	PPP2R5C	14	-8.4712902333975	0.27428294457389	-0.268102659733751	-0.145871419813445	0	0	0	1	1
62758	chr14	102138843	102223673	+	WDR20	14	-8.47130279603313	0.274245825889051	-0.268019742456965	0	0	0	0	1	1
62769	chr14	102228835	102306164	-	MOK	14	-8.47131136264661	0.274254549127955	-0.267986925592447	-0.0597687819354279	0	0	0	1	1
