chr	start	end	strand	geneName	chrInt	testIndex	V1	V2	V3	V4	V5	V6	V7	V8	V9	V10	V11	V12	V13	V14	V15	V16	V17	V18	V19	V20	V21	V22	V23	V24	Zscore	testStat	signedTestStat	pvalue	adjpvalue
chr9	109015134	109120947	-	TMEM245	9	42815	2	105811	34728	1810905912	1	105812	28515	1810912125	3	105810	11331	1810929309	0	105813	1843	1810938797	2	105811	38925	1810901715	0	105813	17637	1810923003	0.0291790109971958	0.00674470001831651	0.00674470001831651	0.934546420430781	0.95318049910784
chr6	24839372	24878365	-	RIPOR2	6	29048	1	38992	34729	1810972731	1	38992	28515	1810978945	0	38993	11334	1810996126	0	38993	1843	1811005617	1	38992	38926	1810968534	0	38993	17637	1810989823	0.0466405482473836	0.00642669619992375	0.00642669619992375	0.936104692246545	0.954527903099948
chr2	196133582	196172578	-	STK17B	2	13221	0	38996	34730	1810972727	1	38995	28515	1810978942	0	38996	11334	1810996123	0	38996	1843	1811005614	2	38994	38925	1810968532	0	38996	17637	1810989820	0.0465636115836522	0.00640605762600899	0.00640605762600899	0.936207151611465	0.954549034822108
chr5	29304541	29397022	-	LINC02064	5	24508	1	92480	34729	1810919243	0	92481	28516	1810925456	1	92480	11333	1810942639	1	92480	1842	1810952130	2	92479	38925	1810915047	2	92479	17635	1810936337	0.0303176479519657	0.00636864081025124	0.00636864081025124	0.936393330328458	0.954645365832813
chr5	75674430	75713432	-	POC5	5	25499	0	39002	34730	1810972721	1	39001	28515	1810978936	0	39002	11334	1810996117	0	39002	1843	1811005608	1	39001	38926	1810968525	1	39001	17636	1810989815	0.0464097559888219	0.00636377418413758	0.00636377418413758	0.936417586109116	0.954645365832813
chr1	75723779	75762809	+	ACADM	1	3311	0	39030	34730	1810972693	2	39028	28514	1810978909	0	39030	11334	1810996089	0	39030	1843	1811005580	1	39029	38926	1810968497	0	39030	17637	1810989786	0.0456920760438878	0.0061695259064436	0.0061695259064436	0.937393478274375	0.955196595739702
chr8	23432925	23458695	-	ENTPD4	8	37997	1	25769	34729	1810985954	0	25770	28516	1810992167	0	25770	11334	1811009349	0	25770	1843	1811018840	1	25769	38926	1810981757	0	25770	17637	1811003046	0.0553464639408043	0.00601474195718765	0.00601474195718765	0.938182224283699	0.955677648430749
chr18	22933749	23026370	+	RBBP8	18	76089	3	92618	34727	1810919105	0	92621	28516	1810925316	2	92619	11332	1810942500	0	92621	1843	1810951989	2	92619	38925	1810914907	0	92621	17637	1810936195	0.0288048278207262	0.0057531320489943	0.0057531320489943	0.939538910791794	0.956857783024299
chr9	83739424	83818632	-	GKAP1	9	42224	1	79207	34729	1810932516	1	79207	28515	1810938730	0	79208	11334	1810955911	0	79208	1843	1810965402	2	79206	38925	1810928320	2	79206	17635	1810949610	0.0310927025375557	0.00574132893234491	0.00574132893234491	0.939600844847434	0.956880495950584
chr8	120444418	120523636	+	MTBP	8	40107	2	79216	34728	1810932507	1	79217	28515	1810938720	0	79218	11334	1810955901	0	79218	1843	1810965392	2	79216	38925	1810928310	1	79217	17636	1810949599	0.0309664533500771	0.00569460261613131	0.00569460261613131	0.939846660822318	0.957009732988657
chr11	116748172	116773987	-	BUD13	11	52222	2	25813	34728	1810985910	0	25815	28516	1810992122	0	25815	11334	1811009304	0	25815	1843	1811018795	0	25815	38927	1810981711	0	25815	17637	1811003001	0.0536017202049058	0.00564483413472772	0.00564483413472772	0.940109598968951	0.957237101784175
chr14	23938756	23991213	-	DHRS4-AS1	14	60218	1	52456	34729	1810959267	2	52455	28514	1810965482	1	52456	11333	1810982663	0	52457	1843	1810992153	0	52457	38927	1810955069	0	52457	17637	1810976359	0.0377109339472558	0.00561805814504623	0.00561805814504623	0.940251544944981	0.957300889818319
chr1	84549610	84575440	-	CTBS	1	3457	1	25829	34729	1810985894	1	25829	28515	1810992108	0	25830	11334	1811009289	0	25830	1843	1811018780	0	25830	38927	1810981696	0	25830	17637	1811002986	0.0530208145591229	0.00552499853074551	0.00552499853074551	0.940747540861009	0.957563601456501
chr1	103553699	103579529	+	AMY2B	1	3907	1	25829	34729	1810985894	1	25829	28515	1810992108	0	25830	11334	1811009289	0	25830	1843	1811018780	0	25830	38927	1810981696	0	25830	17637	1811002986	0.0530208145591229	0.00552499853074551	0.00552499853074551	0.940747540861009	0.957563601456501
chr5	119354312	119393446	+	TNFAIP8	5	26293	0	39134	34730	1810972589	1	39133	28515	1810978804	0	39134	11334	1810995985	0	39134	1843	1811005476	2	39132	38925	1810968394	0	39134	17637	1810989682	0.0430309078437448	0.00547740049660206	0.00547740049660206	0.941002856156567	0.957783101852542
chr11	97878780	97958069	-	LINC02713	11	51754	1	79288	34729	1810932435	1	79288	28515	1810938649	1	79288	11333	1810955831	0	79289	1843	1810965321	2	79287	38925	1810928239	1	79288	17636	1810949528	0.0300705421074124	0.00537058105692267	0.00537058105692267	0.941579925985523	0.958276857643394
chr4	88591495	88657434	+	HERC3	4	22011	2	65937	34728	1810945786	0	65939	28516	1810951998	1	65938	11333	1810969181	0	65939	1843	1810978671	2	65937	38925	1810941589	0	65939	17637	1810962877	0.0321181935393697	0.00510450545698404	0.00510450545698404	0.943042942213484	0.959319408848157
chr2	134917824	134957017	+	CCNT2	2	11979	1	39192	34729	1810972531	0	39193	28516	1810978744	0	39193	11334	1810995926	0	39193	1843	1811005417	1	39192	38926	1810968334	1	39192	17636	1810989624	0.0415243489501611	0.00510252313688397	0.00510252313688397	0.9430539840413	0.959319408848157
chr2	175923881	176003267	-	LNPK	2	12802	1	79385	34729	1810932338	1	79385	28515	1810938552	0	79386	11334	1810955733	0	79386	1843	1810965224	3	79383	38924	1810928143	1	79385	17636	1810949431	0.0288478465057114	0.0049453591927886	0.0049453591927886	0.943936379176301	0.960080880395678
chr22	16783411	16822699	-	XKR3	22	86478	1	39287	34729	1810972436	1	39287	28515	1810978650	1	39287	11333	1810995832	0	39288	1843	1811005322	0	39288	38927	1810968238	0	39288	17637	1810989528	0.0391032927781127	0.00452810572460294	0.00452810572460294	0.946349881641559	0.962008822464477
chr14	94173321	94279734	+	PPP4R4	14	62298	2	106411	34728	1810905312	2	106411	28514	1810911526	0	106413	11334	1810928706	0	106413	1843	1810938197	4	106409	38923	1810901117	0	106413	17637	1810922403	0.0235242408818964	0.00439165718853474	0.00439165718853474	0.94716320188186	0.962704085738686
chr1	154697473	154871278	-	KCNN3	1	5247	3	173802	34727	1810837921	5	173800	28511	1810844137	0	173805	11334	1810861314	0	173805	1843	1810870805	3	173802	38924	1810833724	2	173803	17635	1810855013	0.0184261414246602	0.00438664434477687	0.00438664434477687	0.947193321600501	0.962704085738686
chr11	61429055	61481842	+	AP003108.2	11	49926	1	52786	34729	1810958937	0	52787	28516	1810965150	0	52787	11334	1810982332	0	52787	1843	1810991823	1	52786	38926	1810954740	2	52785	17635	1810976031	0.0314395045153911	0.00391200184822083	0.00391200184822083	0.950128032624021	0.965015857088706
chr13	50081168	50107218	+	DLEU1	13	58705	0	26050	34730	1810985673	0	26050	28516	1810991887	2	26048	11332	1811009071	0	26050	1843	1811018560	0	26050	38927	1810981476	0	26050	17637	1811002766	0.0445394122068916	0.0039089722558856	0.0039089722558856	0.950147322511296	0.965015857088706
chr10	70814947	70881184	+	SGPL1	10	45750	2	66235	34728	1810945488	1	66236	28515	1810951701	0	66237	11334	1810968882	0	66237	1843	1810978373	0	66237	38927	1810941289	2	66235	17635	1810962581	0.0276088244255238	0.00377859175205231	0.00377859175205231	0.950984705890095	0.965785090393306
chr14	74661255	74714080	-	AREL1	14	61739	1	52824	34729	1810958899	1	52824	28515	1810965113	0	52825	11334	1810982294	0	52825	1843	1810991785	1	52824	38926	1810954702	1	52824	17636	1810975992	0.0307198582710009	0.00373583100736141	0.00373583100736141	0.951262490643694	0.965985934307762
chr14	51876591	51969800	+	GNG2	14	60956	2	93207	34728	1810918516	1	93208	28515	1810924729	0	93209	11334	1810941910	0	93209	1843	1810951401	2	93207	38925	1810914319	2	93207	17635	1810935609	0.0224760716148227	0.00351107213646174	0.00351107213646174	0.952749559978279	0.966874354448287
chr7	66409142	66488990	-	LINC00174	7	34588	3	79845	34727	1810931878	1	79847	28515	1810938090	1	79847	11333	1810955272	0	79848	1843	1810964762	1	79847	38926	1810927679	0	79848	17637	1810948968	0.0230447046217599	0.00316166924312711	0.00316166924312711	0.955159600041653	0.968761746834937
chr2	159771850	159905710	-	LY75-CD302	2	12401	1	133859	34729	1810877864	4	133856	28512	1810884081	1	133859	11333	1810901260	0	133860	1843	1810910750	3	133857	38924	1810873669	1	133859	17636	1810894957	0.0172008611759423	0.00294304452836514	0.00294304452836514	0.956736117031791	0.96991252979575
chr15	66499322	66525532	-	RPL4	15	64943	1	26209	34729	1810985514	1	26209	28515	1810991728	0	26210	11334	1811008909	0	26210	1843	1811018400	0	26210	38927	1810981316	0	26210	17637	1811002606	0.0384159878021784	0.00291465362533927	0.00291465362533927	0.956945097675139	0.970046446275355
chr3	151433493	151459709	-	IGSF10	3	18668	0	26216	34730	1810985507	1	26215	28515	1810991722	0	26216	11334	1811008903	0	26216	1843	1811018394	1	26215	38926	1810981311	0	26216	17637	1811002600	0.0381870878406722	0.00287959352135658	0.00287959352135658	0.957204582906373	0.970183764312643
chr2	237858975	237912010	+	RAMP1	2	14505	2	53033	34728	1810958690	1	53034	28515	1810964903	0	53035	11334	1810982084	0	53035	1843	1810991575	0	53035	38927	1810954491	1	53034	17636	1810975782	0.0267521775454198	0.00283696223050356	0.00283696223050356	0.957522247405671	0.970424259806176
chr5	128082765	128189677	+	SLC12A2	5	26458	3	106909	34727	1810904814	0	106912	28516	1810911025	1	106911	11333	1810928208	0	106912	1843	1810937698	3	106909	38924	1810900617	1	106911	17636	1810921905	0.0188455830532655	0.00282438052818179	0.00282438052818179	0.957616455960301	0.970479000701205
chrX	139726348	139833288	-	ATP11C	23	91085	1	106939	34729	1810904784	0	106940	28516	1810910997	2	106938	11332	1810928181	1	106939	1842	1810937671	2	106938	38925	1810900588	2	106938	17635	1810921878	0.0185837021174398	0.0027453419752419	0.0027453419752419	0.958213152464364	0.970798470609694
chr17	43875356	43901598	-	MPP2	17	73144	1	26241	34729	1810985482	0	26242	28516	1810991695	0	26242	11334	1811008877	0	26242	1843	1811018368	1	26241	38926	1810981285	0	26242	17637	1811002574	0.0371957902731858	0.00273392768576741	0.00273392768576741	0.958300032089937	0.970845752550329
chr1	186827948	186988981	+	PLA2G4A	1	6636	4	161029	34726	1810850694	2	161031	28514	1810856906	0	161033	11334	1810874086	0	161033	1843	1810883577	6	161027	38921	1810846499	0	161033	17637	1810867783	0.0147075779919974	0.00258297193795443	0.00258297193795443	0.959466605471559	0.971743950257937
chr1	25542605	25568886	+	LDLRAP1	1	1287	0	26281	34730	1810985442	0	26281	28516	1810991656	0	26281	11334	1811008838	0	26281	1843	1811018329	2	26279	38925	1810981247	0	26281	17637	1811002535	0.0357106839026092	0.00252020452171564	0.00252020452171564	0.959961705759809	0.972080502615645
chr6	31113799	31140092	+	PSORS1C1	6	29504	0	26293	34730	1810985430	0	26293	28516	1810991644	1	26292	11333	1811008827	0	26293	1843	1811018317	1	26292	38926	1810981234	0	26293	17637	1811002523	0.0352541714295033	0.00245654257014394	0.00245654257014394	0.960470217261959	0.972390998611554
chr11	34107208	34146908	+	NAT10	11	49081	0	39700	34730	1810972023	0	39700	28516	1810978237	0	39700	11334	1810995419	0	39700	1843	1811004910	3	39697	38924	1810967829	0	39700	17637	1810989116	0.0286708603387528	0.00244250381365418	0.00244250381365418	0.960583240167647	0.972390998611554
chr13	31136627	31162927	-	HSPH1	13	58210	1	26299	34729	1810985424	0	26300	28516	1810991637	0	26300	11334	1811008819	0	26300	1843	1811018310	1	26299	38926	1810981227	0	26300	17637	1811002516	0.0349879688001403	0.00242106104269624	0.00242106104269624	0.960756501486788	0.97251823628614
chr14	57389585	57415906	+	NAA30	14	61134	0	26321	34730	1810985402	1	26320	28515	1810991617	0	26321	11334	1811008798	0	26321	1843	1811018289	1	26320	38926	1810981206	0	26321	17637	1811002495	0.0341897855674528	0.00231117336079478	0.00231117336079478	0.961656737702377	0.973347877718043
chr2	36552262	36592011	-	FEZ2	2	9437	1	39748	34729	1810971975	2	39747	28514	1810978190	0	39749	11334	1810995370	0	39749	1843	1811004861	0	39749	38927	1810967777	0	39749	17637	1810989067	0.0274373096017459	0.00223805150017142	0.00223805150017142	0.962267713092889	0.973817083620726
chr14	49982183	50008520	-	LINC01588	14	60865	2	26335	34728	1810985388	0	26337	28516	1810991600	0	26337	11334	1811008782	0	26337	1843	1811018273	0	26337	38927	1810981189	0	26337	17637	1811002479	0.0335820729540058	0.00223161419853568	0.00223161419853568	0.962321976396078	0.973817083620726
chr6	99399963	99426331	-	PNISR	6	31322	2	26366	34728	1810985357	0	26368	28516	1810991569	0	26368	11334	1811008751	0	26368	1843	1811018242	0	26368	38927	1810981158	0	26368	17637	1811002448	0.0324056802830215	0.00207720324397087	0.00207720324397087	0.963647923352054	0.974750323072269
chr3	101325866	101514223	-	SENP7	3	17330	4	188353	34726	1810823370	1	188356	28515	1810829581	1	188356	11333	1810846763	0	188357	1843	1810856253	6	188351	38921	1810819175	2	188355	17635	1810840461	0.0121283942801029	0.00205061724409461	0.00205061724409461	0.963881146548651	0.974904545359249
chr3	7606889	7660234	-	AC077690.1	3	14857	1	53344	34729	1810958379	0	53345	28516	1810964592	1	53344	11333	1810981775	0	53345	1843	1810991265	1	53344	38926	1810954182	1	53344	17636	1810975472	0.020923746061068	0.00173916248604655	0.00173916248604655	0.966735249466945	0.977136344586174
chr1	28552084	28578545	+	TRNAU1AP	1	1517	0	26461	34730	1810985262	1	26460	28515	1810991477	0	26461	11334	1811008658	0	26461	1843	1811018149	1	26460	38926	1810981066	0	26461	17637	1811002355	0.0288847830299678	0.00165196135640144	0.00165196135640144	0.967579445114806	0.977516513858661
chr20	49811880	49892242	+	SLC9A8	20	84513	2	80360	34728	1810931363	0	80362	28516	1810937575	0	80362	11334	1810954757	0	80362	1843	1810964248	3	80359	38924	1810927167	1	80361	17636	1810948455	0.0166277411286687	0.00165014993399382	0.00165014993399382	0.967597215238077	0.977516513858661
chr7	43881137	43907627	-	URGCP	7	34121	0	26490	34730	1810985233	0	26490	28516	1810991447	1	26489	11333	1811008630	0	26490	1843	1811018120	1	26489	38926	1810981037	0	26490	17637	1811002326	0.0277893992718764	0.00153167499229312	0.00153167499229312	0.968781465118531	0.978552640031963
chr8	42895977	43030535	+	HOOK3	8	38578	2	134556	34728	1810877167	3	134555	28513	1810883382	1	134557	11333	1810900562	0	134558	1843	1810910052	2	134556	38925	1810872970	2	134556	17635	1810894260	0.0119995491952607	0.00143516808748245	0.00143516808748245	0.96978047909054	0.979187139101218
chr15	49858999	50115504	-	ATP8B4	15	64362	7	256498	34723	1810755225	5	256500	28511	1810761437	1	256504	11333	1810778615	0	256505	1843	1810788105	5	256500	38922	1810751026	1	256504	17636	1810772312	0.00870090594251259	0.001434869132936	0.001434869132936	0.969783625207413	0.979187139101218
chr5	54516758	54543273	+	SNX18	5	24974	0	26515	34730	1810985208	2	26513	28514	1810991424	0	26515	11334	1811008604	0	26515	1843	1811018095	0	26515	38927	1810981011	0	26515	17637	1811002301	0.0268460643839039	0.00142867770045996	0.00142867770045996	0.969848856112986	0.979187139101218
chr1	96720821	96814793	+	PTBP2	1	3758	0	93972	34730	1810917751	1	93971	28515	1810923966	1	93971	11333	1810941148	0	93972	1843	1810950638	3	93969	38924	1810913557	2	93970	17635	1810934846	0.0143229559767261	0.00142763974145055	0.00142763974145055	0.969859805553212	0.979187139101218
chr17	3566814	3593350	-	TRPV1	17	70664	0	26536	34730	1810985187	0	26536	28516	1810991401	0	26536	11334	1811008583	0	26536	1843	1811018074	1	26535	38926	1810980991	1	26535	17636	1811002281	0.0260543514784049	0.00134631851688027	0.00134631851688027	0.970730417350113	0.979738951446415
chr2	25377257	25674561	-	DTNB	2	9093	5	297299	34725	1810714424	5	297299	28511	1810720638	1	297303	11333	1810737816	0	297304	1843	1810747306	8	297296	38919	1810710230	3	297301	17634	1810731515	0.00769737090059395	0.00129906553775072	0.00129906553775072	0.97124842957835	0.979975012902323
chr18	12990361	13125036	+	CEP192	18	75960	0	134675	34730	1810877048	5	134670	28511	1810883267	1	134674	11333	1810900445	0	134675	1843	1810909935	3	134672	38924	1810872854	1	134674	17636	1810894142	0.0111303369879554	0.00123525084927678	0.00123525084927678	0.97196321321024	0.980450378932444
chr6	36158067	36198205	-	Z84485.1	6	30036	0	40138	34730	1810971585	1	40137	28515	1810977800	0	40138	11334	1810994981	0	40138	1843	1811004472	2	40136	38925	1810967390	0	40138	17637	1810988678	0.0176981382282019	0.000934895593672991	0.000934895593672991	0.975607632636282	0.982771640619593
chrY	2840601	2867268	+	RPS4Y1	24	91652	0	26667	34730	1810985056	1	26666	28515	1810991271	0	26667	11334	1811008452	0	26667	1843	1811017943	1	26666	38926	1810980860	0	26667	17637	1811002149	0.0211296667175183	0.00088599044829607	0.00088599044829607	0.976254000458771	0.983258659564349
chr1	218284292	218337983	+	RRP15	1	7489	1	53690	34729	1810958033	1	53690	28515	1810964247	1	53690	11333	1810981429	0	53691	1843	1810990919	1	53690	38926	1810953836	0	53691	17637	1810975125	0.01445832895611	0.000832076650112867	0.000832076650112867	0.976987621710361	0.983874416624607
chr1	78619447	78646145	+	IFI44L	1	3369	0	26698	34730	1810985025	1	26697	28515	1810991240	0	26698	11334	1811008421	0	26698	1843	1811017912	1	26697	38926	1810980829	0	26698	17637	1811002118	0.0199678232599467	0.000793177634477615	0.000793177634477615	0.977531820631848	0.984301405510024
chr4	140388452	140428648	-	CLGN	4	23003	0	40196	34730	1810971527	1	40195	28515	1810977742	0	40196	11334	1810994923	0	40196	1843	1811004414	2	40194	38925	1810967332	0	40196	17637	1810988620	0.0162541146741417	0.000790387392044067	0.000790387392044067	0.977571364330437	0.984301405510024
chr11	104942865	104969574	-	CASP4	11	51865	0	26709	34730	1810985014	0	26709	28516	1810991228	0	26709	11334	1811008410	0	26709	1843	1811017901	1	26708	38926	1810980818	1	26708	17636	1811002108	0.0195558804510357	0.000760246533900499	0.000760246533900499	0.978003060507227	0.984527430490598
chr2	240604444	240631170	+	GPR35	2	14613	0	26726	34730	1810984997	0	26726	28516	1810991211	0	26726	11334	1811008393	0	26726	1843	1811017884	2	26724	38925	1810980802	0	26726	17637	1811002090	0.0189195751633513	0.000710627064108849	0.000710627064108849	0.978732839983284	0.984810405857737
chr8	6707641	6761503	+	AGPAT5	8	37400	2	53860	34728	1810957863	1	53861	28515	1810964076	0	53862	11334	1810981257	0	53862	1843	1810990748	1	53861	38926	1810953665	0	53862	17637	1810974954	0.0112783602740869	0.000506651122123003	0.000506651122123003	0.982042003006246	0.987563918554826
