chr	start	end	strand	geneName	chrInt	testIndex	V1	V2	V3	V4	V5	V6	V7	V8	V9	V10	V11	V12	V13	V14	V15	V16	V17	V18	V19	V20	V21	V22	V23	V24	V25	V26	V27	V28	Zscore	testStat	signedTestStat	pvalue	adjpvalue
chr3	15667235	15860771	-	ANKRD28	3	15250	0	193536	5820	1810847097	2	193534	4065	1810848852	0	193536	2295	1810850622	1	193535	1254	1810851663	1	193535	13954	1810838963	1	193535	7260	1810845657	2	193534	14527	1810838390	0.690829838815663	0.777439741184935	0.777439741184935	0.377925303404596	0.576665583432132
chr3	132558141	132723459	-	NPHP3-ACAD11	3	18187	0	165318	5820	1810875315	3	165315	4064	1810877071	0	165318	2295	1810878840	0	165318	1255	1810879880	2	165316	13953	1810867182	1	165317	7260	1810873875	1	165317	14528	1810866607	0.690829409000188	0.777438622666523	0.777438622666523	0.377925646489191	0.576665583432132
chr1	77088988	77220430	-	PIGK	1	3331	0	131442	5820	1810909191	1	131441	4066	1810910945	1	131441	2294	1810912717	1	131441	1254	1810913757	1	131441	13954	1810901057	1	131441	7260	1810907751	2	131440	14527	1810900484	0.690828655130747	0.777438195655122	0.777438195655122	0.377925777467064	0.576665583432132
chr7	27525441	27663883	-	HIBADH	7	33708	3	138439	5817	1810902194	0	138442	4067	1810903944	0	138442	2295	1810905716	0	138442	1255	1810906756	2	138440	13953	1810894058	0	138442	7261	1810900750	2	138440	14527	1810893484	0.690828842684703	0.777437291108072	0.777437291108072	0.377926054920404	0.576665583432132
chr12	62465825	62600476	+	MON2	12	55634	2	134649	5818	1810905984	0	134651	4067	1810907735	1	134650	2294	1810909508	0	134651	1255	1810910547	2	134649	13953	1810897849	1	134650	7260	1810904542	1	134650	14528	1810897274	0.690828723276432	0.777436600765213	0.777436600765213	0.3779262666707	0.576665583432132
chr15	40980222	41117132	-	INO80	15	63907	2	136908	5818	1810903725	1	136909	4066	1810905477	0	136910	2295	1810907248	0	136910	1255	1810908288	1	136909	13954	1810895589	1	136909	7260	1810902283	2	136908	14527	1810895016	0.690828790216992	0.777436544420198	0.777436544420198	0.377926283953531	0.576665583432132
chr12	80792519	80938925	-	LIN7A	12	56084	0	146406	5820	1810894227	0	146406	4067	1810895980	1	146405	2294	1810897753	2	146404	1253	1810898794	1	146405	13954	1810886093	1	146405	7260	1810892787	2	146404	14527	1810885520	0.69082903318371	0.777435918338597	0.777435918338597	0.377926475992995	0.576665583432132
chr4	39066973	39183258	-	AC079921.1	4	20882	1	116284	5819	1810924349	1	116284	4066	1810926102	1	116284	2294	1810927874	0	116285	1255	1810928913	2	116283	13953	1810916215	0	116285	7261	1810922907	2	116283	14527	1810915641	0.690828176364347	0.777435396099463	0.777435396099463	0.377926636180723	0.576665583432132
chr13	39654626	39791665	+	COG6	13	58389	1	137038	5819	1810903595	2	137037	4065	1810905349	0	137039	2295	1810907119	0	137039	1255	1810908159	4	137035	13951	1810895463	0	137039	7261	1810902153	0	137039	14529	1810894885	0.690828807135703	0.777435332071036	0.777435332071036	0.377926655820331	0.576665583432132
chr7	4681294	4771442	+	FOXK1	7	33154	0	90148	5820	1810950485	1	90147	4066	1810952239	1	90147	2294	1810954011	1	90147	1254	1810955051	2	90146	13953	1810942352	1	90147	7260	1810949045	1	90147	14528	1810941777	0.690826967604513	0.77742951689288	0.77742951689288	0.377928439531203	0.576665583432132
chr13	76991077	77078025	+	AC001226.2	13	59046	1	86947	5819	1810953686	1	86947	4066	1810955439	1	86947	2294	1810957211	0	86948	1255	1810958250	3	86945	13952	1810945553	0	86948	7261	1810952244	1	86947	14528	1810944977	0.690826771220015	0.777428351808339	0.777428351808339	0.377928796903273	0.576665583432132
chr19	18442662	18523070	-	ELL	19	79222	1	80407	5819	1810960226	1	80407	4066	1810961979	0	80408	2295	1810963750	1	80407	1254	1810964791	2	80406	13953	1810952092	1	80407	7260	1810958785	1	80407	14528	1810951517	0.690826317497468	0.777426939224824	0.777426939224824	0.377929230192549	0.576665583432132
chr7	99324878	99394653	+	AC004922.1	7	35355	1	69774	5819	1810970859	1	69774	4066	1810972612	0	69775	2295	1810974383	1	69774	1254	1810975424	2	69773	13953	1810962725	1	69774	7260	1810969418	1	69774	14528	1810962150	0.690825399733664	0.777423491002992	0.777423491002992	0.377930287886965	0.576665583432132
chrX	130202706	130269899	-	ZNF280C	23	90822	3	67190	5817	1810973443	0	67193	4067	1810975193	0	67193	2295	1810976965	0	67193	1255	1810978005	2	67191	13953	1810965307	1	67192	7260	1810972000	1	67192	14528	1810964732	0.690825133705801	0.777422683313489	0.777422683313489	0.377930535635166	0.576665583432132
chr22	24429205	24495800	-	ADORA2A-AS1	22	87008	2	66593	5818	1810974040	1	66594	4066	1810975792	0	66595	2295	1810977563	0	66595	1255	1810978603	1	66594	13954	1810965904	1	66594	7260	1810972598	2	66593	14527	1810965331	0.690825062027809	0.7774219349958	0.7774219349958	0.377930765172042	0.576665583432132
chr4	128060285	128123869	+	LARP1B	4	22787	0	63584	5820	1810977049	2	63582	4065	1810978804	1	63583	2294	1810980575	0	63584	1255	1810981614	1	63583	13954	1810968915	1	63583	7260	1810975609	2	63582	14527	1810968342	0.690824678371512	0.777421726146713	0.777421726146713	0.377930829233863	0.576665583432132
chr10	17137335	17202672	-	TRDMT1	10	44616	0	65337	5820	1810975296	0	65337	4067	1810977049	2	65335	2293	1810978823	1	65336	1254	1810979862	1	65336	13954	1810967162	1	65336	7260	1810973856	2	65335	14527	1810966589	0.690824929047483	0.777420284226537	0.777420284226537	0.377931271525088	0.576665583432132
chr5	55935094	55995963	-	IL6ST	5	25027	0	60869	5820	1810979764	1	60868	4066	1810981518	2	60867	2293	1810983291	0	60869	1255	1810984329	1	60868	13954	1810971630	1	60868	7260	1810978324	2	60867	14527	1810971057	0.690824384995663	0.777419959427789	0.777419959427789	0.377931371153197	0.576665583432132
chr17	1344274	1401222	-	YWHAE	17	70499	1	56947	5819	1810983686	1	56947	4066	1810985439	1	56947	2294	1810987211	0	56948	1255	1810988250	0	56948	13955	1810975550	3	56945	7258	1810982247	1	56947	14528	1810974977	0.690823837425321	0.777417848818004	0.777417848818004	0.377932018558264	0.576665583432132
chr16	68022291	68079315	+	DUS2	16	69347	1	57023	5819	1810983610	2	57022	4065	1810985364	0	57024	2295	1810987134	0	57024	1255	1810988174	0	57024	13955	1810975474	1	57023	7260	1810982169	3	57021	14526	1810974903	0.690823817776787	0.777417741250247	0.777417741250247	0.377932051553468	0.576665583432132
chr7	151466873	151520183	-	RHEB	7	37096	1	53309	5819	1810987324	1	53309	4066	1810989077	1	53309	2294	1810990849	0	53310	1255	1810991888	2	53308	13953	1810979190	1	53309	7260	1810985883	1	53309	14528	1810978615	0.690823256867305	0.777417463250458	0.777417463250458	0.377932136826805	0.576665583432132
chr15	73993715	74047827	+	PML	15	65237	1	54111	5819	1810986522	0	54112	4067	1810988274	1	54111	2294	1810990047	1	54111	1254	1810991087	2	54110	13953	1810978388	1	54111	7260	1810985081	1	54111	14528	1810977813	0.690823390490132	0.777417223900557	0.777417223900557	0.377932210244742	0.576665583432132
chr14	105418826	105470729	+	MTA1	14	62986	0	51903	5820	1810988730	3	51900	4064	1810990486	0	51903	2295	1810992255	0	51903	1255	1810993295	2	51901	13953	1810980597	0	51903	7261	1810987289	2	51901	14527	1810980023	0.690823010214098	0.777415837394074	0.777415837394074	0.377932635540675	0.576665583432132
chr5	179558691	179610012	+	RUFY1	5	28279	3	51318	5817	1810989315	0	51321	4067	1810991065	0	51321	2295	1810992837	0	51321	1255	1810993877	4	51317	13951	1810981181	0	51321	7261	1810987871	0	51321	14529	1810980603	0.690822904804797	0.777412802912295	0.777412802912295	0.377933566337637	0.576665583432132
chr2	178479456	178516463	+	PLEKHA3	2	12909	0	37007	5820	1811003626	1	37006	4066	1811005380	0	37007	2295	1811007151	2	37005	1253	1811008193	1	37006	13954	1810995492	1	37006	7260	1811002186	2	37005	14527	1810994919	0.690819255045473	0.777399738086388	0.777399738086388	0.377937573879304	0.576665583432132
chr5	177519788	177555563	-	FAM193B	5	28170	0	35775	5820	1811004858	1	35774	4066	1811006612	1	35774	2294	1811008384	1	35774	1254	1811009424	1	35774	13954	1810996724	1	35774	7260	1811003418	2	35773	14527	1810996151	0.690818803370325	0.777399447048083	0.777399447048083	0.377937663153898	0.576665583432132
chr19	5586998	5623776	-	SAFB2	19	77977	3	36775	5817	1811003858	0	36778	4067	1811005608	0	36778	2295	1811007380	0	36778	1255	1811008420	2	36776	13953	1810995722	1	36777	7260	1811002415	1	36777	14528	1810995147	0.6908191735589	0.777399236569181	0.777399236569181	0.377937727717304	0.576665583432132
chr16	1527687	1555580	+	TMEM204	16	66628	1	27892	5819	1811012741	2	27891	4065	1811014495	0	27893	2295	1811016265	0	27893	1255	1811017305	2	27891	13953	1811004607	0	27893	7261	1811011299	2	27891	14527	1811004033	0.690814962192337	0.777382591739297	0.777382591739297	0.377942833489151	0.576665583432132
chr11	9778666	10295207	-	SBF2	11	48456	5	516536	5815	1810524097	2	516539	4065	1810525847	2	516539	2293	1810527619	0	516541	1255	1810528657	12	516529	13943	1810515969	7	516534	7254	1810522658	14	516527	14515	1810515397	-0.321150975135336	0.772998105967417	-0.772998105967417	0.379291159312878	0.578655637221697
chr7	146115800	148420998	+	CNTNAP2	7	36874	3	2305195	5817	1808735438	5	2305193	4062	1808737193	1	2305197	2294	1808738961	0	2305198	1255	1808740000	13	2305185	13942	1808727313	5	2305193	7256	1808733999	15	2305183	14514	1808726741	-0.321137557838749	0.772940091555938	-0.772940091555938	0.379309045459378	0.578655637221697
chr6	63635480	63686324	+	PHF3	6	30780	2	50842	5818	1810989791	0	50844	4067	1810991542	0	50844	2295	1810993314	0	50844	1255	1810994354	3	50841	13952	1810981657	2	50842	7259	1810988350	5	50839	14524	1810981085	-0.631223939596596	0.759222409455106	-0.759222409455106	0.383571977202154	0.581736242378818
chr6	109094511	109155974	+	CEP57L1	6	31494	0	61463	5820	1810979170	0	61463	4067	1810980923	1	61462	2294	1810982696	1	61462	1254	1810983736	5	61458	13950	1810971040	2	61461	7259	1810977731	3	61460	14526	1810970464	-0.631213898689169	0.759199571795762	-0.759199571795762	0.383579130722904	0.581736242378818
chr2	214728552	214810597	-	BARD1	2	13739	1	82044	5819	1810958589	0	82045	4067	1810960341	1	82044	2294	1810962114	0	82045	1255	1810963153	4	82041	13951	1810950457	3	82042	7258	1810957150	3	82042	14526	1810949882	-0.631201842874625	0.759173232363537	-0.759173232363537	0.38358738135139	0.581736242378818
chr10	809496	932705	-	LARP4B	10	44147	1	123208	5819	1810917425	1	123208	4066	1810919178	0	123209	2295	1810920949	0	123209	1255	1810921989	4	123205	13951	1810909293	2	123207	7259	1810915985	4	123205	14525	1810908719	-0.631189806290831	0.759147984907031	-0.759147984907031	0.383595290163067	0.581736242378818
chr6	129576131	129711177	-	ARHGAP18	6	31903	1	135045	5819	1810905588	1	135045	4066	1810907341	0	135046	2295	1810909112	0	135046	1255	1810910152	3	135043	13952	1810897455	2	135044	7259	1810904148	5	135041	14524	1810896883	-0.631187704239679	0.759143040748313	-0.759143040748313	0.383596838956867	0.581736242378818
chr2	38981548	39121463	-	SOS1	2	9559	1	139914	5819	1810900719	0	139915	4067	1810902471	1	139914	2294	1810904244	0	139915	1255	1810905283	4	139911	13951	1810892587	2	139913	7259	1810899279	4	139911	14525	1810892013	-0.631186948502706	0.75914216064848	-0.75914216064848	0.383597114655493	0.581736242378818
chr12	131948941	132080460	+	EP400	12	57779	1	131518	5819	1810909115	1	131518	4066	1810910868	0	131519	2295	1810912639	0	131519	1255	1810913679	5	131514	13950	1810900984	2	131517	7259	1810907675	3	131516	14526	1810900408	-0.631188291003093	0.759141460992396	-0.759141460992396	0.383597333828808	0.581736242378818
chr22	20707690	20859811	-	PI4KA	22	86747	2	152119	5818	1810888514	0	152121	4067	1810890265	0	152121	2295	1810892037	0	152121	1255	1810893077	2	152119	13953	1810880379	4	152117	7257	1810887075	4	152117	14525	1810879807	-0.631185247850672	0.759136975044385	-0.759136975044385	0.38359873909501	0.581736242378818
chr11	43679737	43856615	+	HSD17B12	11	49239	0	176878	5820	1810863755	1	176877	4066	1810865509	1	176877	2294	1810867281	0	176878	1255	1810868320	3	176875	13952	1810855623	3	176875	7258	1810862317	4	176874	14525	1810855050	-0.631182538846574	0.759132982464507	-0.759132982464507	0.383599989815059	0.581736242378818
chr19	7112254	7294931	-	INSR	19	78124	0	182677	5820	1810857956	1	182676	4066	1810859710	1	182676	2294	1810861482	0	182677	1255	1810862521	4	182673	13951	1810849825	1	182676	7260	1810856516	5	182672	14524	1810849252	-0.631182008716343	0.759131224593148	-0.759131224593148	0.383600540489647	0.581736242378818
chr9	124952787	125144496	-	SCAI	9	43223	0	191709	5820	1810848924	1	191708	4066	1810850678	1	191708	2294	1810852450	0	191709	1255	1810853489	4	191705	13951	1810840793	2	191707	7259	1810847485	4	191705	14525	1810840219	-0.631181246927008	0.7591289030388	-0.7591289030388	0.383601267746507	0.581736242378818
chr6	80105670	80346270	+	BCKDHB	6	31038	0	240600	5820	1810800033	2	240598	4065	1810801788	0	240600	2295	1810803558	0	240600	1255	1810804598	1	240599	13954	1810791899	4	240596	7257	1810798596	5	240595	14524	1810791329	-0.631178104814917	0.759122870396823	-0.759122870396823	0.383603157558605	0.581736242378818
chr5	132409910	132646079	+	AC116366.3	5	26555	0	236169	5820	1810804464	1	236168	4066	1810806218	1	236168	2294	1810807990	0	236169	1255	1810809029	2	236167	13953	1810796331	3	236166	7258	1810803026	5	236164	14524	1810795760	-0.631178346572098	0.759122815681621	-0.759122815681621	0.383603174698992	0.581736242378818
chr5	78002325	78295692	-	AP3B1	5	25556	2	293365	5818	1810747268	0	293367	4067	1810749019	0	293367	2295	1810750791	0	293367	1255	1810751831	5	293362	13950	1810739136	1	293366	7260	1810745826	4	293363	14525	1810738561	-0.631175895680125	0.75911679607816	-0.75911679607816	0.383605060439873	0.581736242378818
chr16	47155604	47462274	-	ITFG1	16	68538	2	306668	5818	1810733965	0	306670	4067	1810735716	0	306670	2295	1810737488	0	306670	1255	1810738528	2	306668	13953	1810725830	3	306667	7258	1810732525	5	306665	14524	1810725259	-0.631175458746822	0.759115701541305	-0.759115701541305	0.383605403323157	0.581736242378818
chr11	105137720	105517002	-	CARD18	11	51888	1	379281	5819	1810661352	1	379281	4066	1810663105	0	379282	2295	1810664876	0	379282	1255	1810665916	2	379280	13953	1810653218	4	379278	7257	1810659914	4	379278	14525	1810652646	-0.631173614892512	0.759112857980654	-0.759112857980654	0.383606294121519	0.581736242378818
chr6	161545111	162728764	-	PRKN	6	32738	2	1183651	5818	1809856982	1	1183652	4066	1809858734	1	1183652	2294	1809860506	1	1183652	1254	1809861546	4	1183649	13951	1809848849	0	1183653	7261	1809855539	4	1183649	14525	1809848275	0.508546664627295	0.758017738815397	0.758017738815397	0.383949578978293	0.581736242378818
chr14	66506406	67181803	+	GPHN	14	61407	1	675396	5819	1810365237	3	675394	4064	1810366992	1	675396	2294	1810368762	0	675397	1255	1810369801	3	675394	13952	1810357104	2	675395	7259	1810363797	3	675394	14526	1810356530	0.508545814785492	0.758014112478122	0.758014112478122	0.383950716443256	0.581736242378818
chr6	45421576	45547305	+	RUNX2	6	30507	4	125725	5816	1810914908	1	125728	4066	1810916658	0	125729	2295	1810918429	0	125729	1255	1810919469	4	125725	13951	1810906773	1	125728	7260	1810913464	3	125726	14526	1810906198	0.508537522793995	0.757982916431502	0.757982916431502	0.383960501833796	0.581736242378818
chr1	52423274	52554092	-	TUT4	1	2676	2	130816	5818	1810909817	3	130815	4064	1810911571	0	130818	2295	1810913340	0	130818	1255	1810914380	3	130815	13952	1810901683	2	130816	7259	1810908376	3	130815	14526	1810901109	0.508537920593338	0.757982770446688	0.757982770446688	0.383960547626277	0.581736242378818
chr5	180493378	180578358	+	CNOT6	5	28347	3	84977	5817	1810955656	1	84979	4066	1810957407	1	84979	2294	1810959179	0	84980	1255	1810960218	4	84976	13951	1810947522	1	84979	7260	1810954213	3	84977	14526	1810946947	0.508532618422226	0.757962027331814	0.757962027331814	0.38396705440035	0.581736242378818
chr5	96957450	97029036	+	LNPEP	5	25989	2	71584	5818	1810969049	1	71585	4066	1810970801	1	71585	2294	1810972573	1	71585	1254	1810973613	3	71583	13952	1810960915	2	71584	7259	1810967608	3	71583	14526	1810960341	0.508529788754019	0.757949141319841	0.757949141319841	0.383971096609249	0.581736242378818
chr6	36493891	36548479	-	STK38	6	30061	1	54587	5819	1810986046	2	54586	4065	1810987800	1	54587	2294	1810989571	1	54587	1254	1810990611	2	54586	13953	1810977912	2	54586	7259	1810984606	4	54584	14525	1810977340	0.508524196254465	0.757926852907985	0.757926852907985	0.383978088396507	0.581736242378818
chr5	100534373	100586741	+	FAM174A	5	26022	2	52366	5818	1810988267	0	52368	4067	1810990018	2	52366	2293	1810991792	1	52367	1254	1810992831	4	52364	13951	1810980134	1	52367	7260	1810986825	3	52365	14526	1810979559	0.508523196063543	0.757923541823402	0.757923541823402	0.383979127086154	0.581736242378818
chr2	62672850	63045597	+	EHBP1	2	10114	1	372746	5819	1810667887	2	372745	4065	1810669641	0	372747	2295	1810671411	1	372746	1254	1810672452	2	372745	13953	1810659753	2	372745	7259	1810666447	2	372745	14527	1810659179	0.573065410063611	0.749467507470399	0.749467507470399	0.386644873433234	0.582487554360282
chr7	7639793	7968020	+	UMAD1	7	33285	0	328227	5820	1810712406	0	328227	4067	1810714159	3	328224	2292	1810715934	1	328226	1254	1810716972	3	328224	13952	1810704274	0	328227	7261	1810710965	3	328224	14526	1810703700	0.573065090098185	0.749466886278242	0.749466886278242	0.386645070228651	0.582487554360282
chr3	152267467	152465780	+	MBNL1	3	18680	0	198313	5820	1810842320	1	198312	4066	1810844074	3	198310	2292	1810845848	0	198313	1255	1810846885	3	198310	13952	1810834188	1	198312	7260	1810840880	2	198311	14527	1810833613	0.573063323701833	0.749458632431924	0.749458632431924	0.386647685083854	0.582487554360282
chr11	108308518	108468531	-	C11orf65	11	51954	2	160011	5818	1810880622	2	160011	4065	1810882375	0	160013	2295	1810884145	0	160013	1255	1810885185	1	160012	13954	1810872486	2	160011	7259	1810879181	3	160010	14526	1810871914	0.573062229327187	0.74945404776372	0.74945404776372	0.386649137538002	0.582487554360282
chr4	105145785	105279803	+	TET2	4	22292	0	134018	5820	1810906615	1	134017	4066	1810908369	2	134016	2293	1810910142	1	134017	1254	1810911181	5	134013	13950	1810898485	0	134018	7261	1810905174	1	134017	14528	1810897907	0.573061172352851	0.74945155531168	0.74945155531168	0.386649927167065	0.582487554360282
chr5	53559638	53683338	+	NDUFS4	5	24957	2	123698	5818	1810916935	0	123700	4067	1810918686	1	123699	2294	1810920459	1	123699	1254	1810921499	3	123697	13952	1810908801	1	123699	7260	1810915493	2	123698	14527	1810908226	0.573060631442273	0.749449894530699	0.749449894530699	0.386650453317252	0.582487554360282
chr10	102502971	102633535	+	SUFU	10	46856	2	130562	5818	1810910071	1	130563	4066	1810911823	1	130563	2294	1810913595	0	130564	1255	1810914634	2	130562	13953	1810901936	1	130563	7260	1810908629	3	130561	14526	1810901363	0.573061008140253	0.749448997667059	0.749448997667059	0.386650737452055	0.582487554360282
