chr	start	end	strand	geneName	chrInt	testIndex	V1	V2	V3	V4	V5	V6	V7	V8	V9	V10	V11	V12	V13	V14	V15	V16	V17	V18	V19	V20	V21	V22	V23	V24	V25	V26	V27	V28	V29	V30	V31	V32	V33	V34	V35	V36	Zscore	testStat	signedTestStat	pvalue	adjpvalue
chr10	14519512	14605418	-	FAM107B	10	44552	0	85906	19748	1810940799	0	85906	5283	1810955264	0	85906	685	1810959862	0	85906	9783	1810950764	0	85906	3638	1810956909	0	85906	1898	1810958649	1	85905	22993	1810937554	1	85905	18135	1810942412	0	85906	15256	1810945291	-0.837519549657789	1.89235298428684	-1.89235298428684	0.168936766929958	0.258128711312387
chr12	106773681	106886181	+	RIC8B	12	56707	0	112500	19748	1810914205	0	112500	5283	1810928670	0	112500	685	1810933268	0	112500	9783	1810924170	0	112500	3638	1810930315	1	112499	1897	1810932056	1	112499	22993	1810910960	0	112500	18136	1810915817	1	112499	15255	1810918698	-0.701757911538548	1.89311981434003	-1.89311981434003	0.168850456825016	0.258015283628701
chr12	95216806	95302799	+	VEZT	12	56342	0	85993	19748	1810940712	0	85993	5283	1810955177	0	85993	685	1810959775	0	85993	9783	1810950677	0	85993	3638	1810956822	0	85993	1898	1810958562	0	85993	22994	1810937466	1	85992	18135	1810942325	1	85992	15255	1810945205	-0.838531825721072	1.89766283100471	-1.89766283100471	0.168340156053056	0.257327522849166
chr3	105366342	105576861	+	ALCAM	3	17370	1	210518	19747	1810816187	1	210518	5282	1810830652	0	210519	685	1810835249	1	210518	9782	1810826152	1	210518	3637	1810832297	0	210519	1898	1810834036	2	210517	22992	1810812942	0	210519	18136	1810817798	1	210518	15255	1810820679	-0.48109484510985	1.91429215483367	-1.91429215483367	0.166487257614169	0.25491459931508
chr1	2072461	2185390	+	PRKCZ	1	225	0	112929	19748	1810913776	0	112929	5283	1810928241	0	112929	685	1810932839	0	112929	9783	1810923741	0	112929	3638	1810929886	1	112928	1897	1810931627	1	112928	22993	1810910531	1	112928	18135	1810915389	0	112929	15256	1810918268	-0.705564245190698	1.91644050134346	-1.91644050134346	0.166249588898942	0.254623680453278
chr17	10728795	10815164	+	TMEM220-AS1	17	71341	1	86368	19747	1810940337	0	86369	5283	1810954801	0	86369	685	1810959399	0	86369	9783	1810950301	0	86369	3638	1810956446	0	86369	1898	1810958186	0	86369	22994	1810937090	1	86368	18135	1810941949	0	86369	15256	1810944828	-0.842894962315229	1.92066524643451	-1.92066524643451	0.165783342535919	0.254000622398177
chr12	78960257	79046644	-	AC090709.1	12	56056	0	86387	19748	1810940318	0	86387	5283	1810954783	0	86387	685	1810959381	0	86387	9783	1810950283	0	86387	3638	1810956428	0	86387	1898	1810958168	1	86386	22993	1810937073	1	86386	18135	1810941931	0	86387	15256	1810944810	-0.84310336054038	1.92176835890859	-1.92176835890859	0.165661848555411	0.253861190178447
chr7	27525441	27663883	-	HIBADH	7	33708	1	138441	19747	1810888264	0	138442	5283	1810902728	0	138442	685	1810907326	0	138442	9783	1810898228	0	138442	3638	1810904373	1	138441	1897	1810906114	0	138442	22994	1810885017	2	138440	18134	1810889877	0	138442	15256	1810892755	-0.621577817603825	1.92214840371162	-1.92214840371162	0.165620014986524	0.253823186072089
chr3	88058254	88144660	+	ZNF654	3	17170	0	86406	19748	1810940299	0	86406	5283	1810954764	0	86406	685	1810959362	0	86406	9783	1810950264	0	86406	3638	1810956409	0	86406	1898	1810958149	0	86406	22994	1810937053	1	86405	18135	1810941912	1	86405	15255	1810944792	-0.843323290294151	1.92293360177428	-1.92293360177428	0.165533622293235	0.253727181315607
chr7	41692915	41779388	+	INHBA-AS1	7	34074	0	86473	19748	1810940232	0	86473	5283	1810954697	0	86473	685	1810959295	0	86473	9783	1810950197	0	86473	3638	1810956342	0	86473	1898	1810958082	0	86473	22994	1810936986	1	86472	18135	1810941845	1	86472	15255	1810944725	-0.84409843855601	1.92704179976136	-1.92704179976136	0.165082450540565	0.253162758967935
chr3	11558475	11721722	-	VGLL4	3	15075	1	163246	19747	1810863459	0	163247	5283	1810877923	0	163247	685	1810882521	0	163247	9783	1810873423	0	163247	3638	1810879568	0	163247	1898	1810881308	3	163244	22991	1810860215	1	163246	18135	1810865071	0	163247	15256	1810867950	-0.563250405304859	1.93105564592406	-1.93105564592406	0.164642998191667	0.252615750564509
chr5	121163686	121351001	+	AC008568.1	5	26315	1	187314	19747	1810839391	0	187315	5283	1810853855	0	187315	685	1810858453	0	187315	9783	1810849355	1	187314	3637	1810855501	0	187315	1898	1810857240	3	187312	22991	1810836147	1	187314	18135	1810841003	0	187315	15256	1810843882	-0.518458946814872	1.93156005861238	-1.93156005861238	0.164587867664286	0.252549297549932
chr12	24817480	24904075	-	BCAT1	12	54054	0	86595	19748	1810940110	0	86595	5283	1810954575	0	86595	685	1810959173	0	86595	9783	1810950075	0	86595	3638	1810956220	0	86595	1898	1810957960	0	86595	22994	1810936864	1	86594	18135	1810941723	1	86594	15255	1810944603	-0.845508361388349	1.9345293152146	-1.9345293152146	0.164263765715456	0.252135837569257
chr4	143335761	143474568	+	GAB1	4	23052	0	138807	19748	1810887898	1	138806	5282	1810902364	0	138807	685	1810906961	1	138806	9782	1810897864	0	138807	3638	1810904008	0	138807	1898	1810905748	1	138806	22993	1810884653	0	138807	18136	1810889510	1	138806	15255	1810892391	-0.62421104388882	1.94035725714639	-1.94035725714639	0.163629748933522	0.251331812627602
chr2	135088854	135175590	+	RAB3GAP1	2	11989	1	86735	19747	1810939970	0	86736	5283	1810954434	0	86736	685	1810959032	0	86736	9783	1810949934	0	86736	3638	1810956079	0	86736	1898	1810957819	1	86735	22993	1810936724	0	86736	18136	1810941581	0	86736	15256	1810944461	-0.84713539363248	1.94319020863622	-1.94319020863622	0.163322564512345	0.250914095192355
chr7	86880076	86966888	-	KIAA1324L	7	35013	0	86812	19748	1810939893	0	86812	5283	1810954358	1	86811	684	1810958957	0	86812	9783	1810949858	0	86812	3638	1810956003	0	86812	1898	1810957743	1	86811	22993	1810936648	0	86812	18136	1810941505	0	86812	15256	1810944385	-0.848011270095488	1.94786456367001	-1.94786456367001	0.162817150286528	0.250299593508327
chr15	51828652	51915725	+	TMOD3	15	64442	0	87073	19748	1810939632	0	87073	5283	1810954097	0	87073	685	1810958695	1	87072	9782	1810949598	0	87073	3638	1810955742	0	87073	1898	1810957482	0	87073	22994	1810936386	0	87073	18136	1810941244	1	87072	15255	1810944125	-0.851013410789071	1.96393730817363	-1.96393730817363	0.1610928556868	0.247862824761276
chr1	83912995	84000150	-	TTLL7	1	3425	1	87154	19747	1810939551	0	87155	5283	1810954015	0	87155	685	1810958613	0	87155	9783	1810949515	0	87155	3638	1810955660	0	87155	1898	1810957400	0	87155	22994	1810936304	1	87154	18135	1810941163	0	87155	15256	1810944042	-0.851954754420682	1.96899459464476	-1.96899459464476	0.160554620516671	0.247194882301463
chr2	179101677	179265832	-	SESTD1	2	12944	0	164155	19748	1810862550	0	164155	5283	1810877015	0	164155	685	1810881613	1	164154	9782	1810872516	0	164155	3638	1810878660	0	164155	1898	1810880400	2	164153	22992	1810859306	2	164153	18134	1810864164	0	164155	15256	1810867042	-0.568797609061094	1.97328334767371	-1.97328334767371	0.160099784000726	0.246565668498164
chr3	8877074	8964472	-	RAD18	3	14881	1	87397	19747	1810939308	1	87397	5282	1810953773	0	87398	685	1810958370	0	87398	9783	1810949272	0	87398	3638	1810955417	0	87398	1898	1810957157	0	87398	22994	1810936061	0	87398	18136	1810940919	0	87398	15256	1810943799	-0.854739154043007	1.98400203324854	-1.98400203324854	0.158969435007001	0.245107513190547
chr9	94373568	94461042	+	MFSD14B	9	42496	0	87474	19748	1810939231	1	87473	5282	1810953697	0	87474	685	1810958294	1	87473	9782	1810949197	0	87474	3638	1810955341	0	87474	1898	1810957081	0	87474	22994	1810935985	0	87474	18136	1810940843	0	87474	15256	1810943723	-0.855608407591114	1.98870179522783	-1.98870179522783	0.158476684282499	0.244524213826124
chr8	25183722	25271221	+	DOCK5	8	38040	0	87499	19748	1810939206	0	87499	5283	1810953671	0	87499	685	1810958269	0	87499	9783	1810949171	1	87498	3637	1810955317	0	87499	1898	1810957056	0	87499	22994	1810935960	0	87499	18136	1810940818	1	87498	15255	1810943699	-0.855894180642844	1.99024728266522	-1.99024728266522	0.158315026180658	0.244310522288431
chr7	4797054	4884716	-	RADIL	7	33158	1	87661	19747	1810939044	0	87662	5283	1810953508	0	87662	685	1810958106	0	87662	9783	1810949008	0	87662	3638	1810955153	0	87662	1898	1810956893	1	87661	22993	1810935798	0	87662	18136	1810940655	0	87662	15256	1810943535	-0.857755428267629	2.00034162774682	-2.00034162774682	0.15726375853196	0.242968527010296
chrX	117898571	117986320	-	KLHL13	23	90631	0	87749	19748	1810938956	0	87749	5283	1810953421	0	87749	685	1810958019	0	87749	9783	1810948921	0	87749	3638	1810955066	0	87749	1898	1810956806	1	87748	22993	1810935711	0	87749	18136	1810940568	1	87748	15255	1810943449	-0.858747430093099	2.00573235051706	-2.00573235051706	0.156705598179322	0.242211264199767
chr10	17315420	17455595	-	ST8SIA6	10	44621	0	140175	19748	1810886530	0	140175	5283	1810900995	0	140175	685	1810905593	1	140174	9782	1810896496	0	140175	3638	1810902640	0	140175	1898	1810904380	3	140172	22991	1810883287	0	140175	18136	1810888142	0	140175	15256	1810891022	-0.6340190033311	2.00908036995679	-2.00908036995679	0.156360074532125	0.241764651025973
chr2	240905329	240993311	+	CROCC2	2	14638	1	87981	19747	1810938724	0	87982	5283	1810953188	0	87982	685	1810957786	0	87982	9783	1810948688	0	87982	3638	1810954833	0	87982	1898	1810956573	0	87982	22994	1810935477	1	87981	18135	1810940336	0	87982	15256	1810943215	-0.861399348069074	2.02019289229065	-2.02019289229065	0.155219422733286	0.240279171596184
chr11	28020618	28109156	-	KIF18A	11	48898	0	88538	19748	1810938167	0	88538	5283	1810952632	0	88538	685	1810957230	0	88538	9783	1810948132	0	88538	3638	1810954277	0	88538	1898	1810956017	0	88538	22994	1810934921	2	88536	18134	1810939781	0	88538	15256	1810942659	-0.867699265924505	2.05481473123655	-2.05481473123655	0.151725709009331	0.235759088386471
chr3	183696796	183812624	+	YEATS2	3	19405	2	115826	19746	1810910879	0	115828	5283	1810925342	0	115828	685	1810929940	1	115827	9782	1810920843	0	115828	3638	1810926987	0	115828	1898	1810928727	0	115828	22994	1810907631	0	115828	18136	1810912489	0	115828	15256	1810915369	-0.730912971801691	2.07625739928335	-2.07625739928335	0.14960660342466	0.23288971990199
chr5	120245447	120334502	-	AC008574.1	5	26306	0	89055	19748	1810937650	1	89054	5282	1810952116	0	89055	685	1810956713	0	89055	9783	1810947615	0	89055	3638	1810953760	0	89055	1898	1810955500	0	89055	22994	1810934404	1	89054	18135	1810939263	0	89055	15256	1810942142	-0.873521888592269	2.08714727545157	-2.08714727545157	0.148543221689601	0.231521118815501
chr14	23184315	23273405	+	RNF212B	14	60154	0	89090	19748	1810937615	0	89090	5283	1810952080	0	89090	685	1810956678	1	89089	9782	1810947581	0	89090	3638	1810953725	0	89090	1898	1810955465	0	89090	22994	1810934369	0	89090	18136	1810939227	1	89089	15255	1810942108	-0.873914848077781	2.08934314362705	-2.08934314362705	0.148329834199347	0.231205499456097
chr4	113291981	113381647	+	ANK2	4	22564	1	89665	19747	1810937040	0	89666	5283	1810951504	0	89666	685	1810956102	1	89665	9782	1810947005	0	89666	3638	1810953149	0	89666	1898	1810954889	0	89666	22994	1810933793	0	89666	18136	1810938651	0	89666	15256	1810941531	-0.880359766385092	2.12553422432393	-2.12553422432393	0.144862264499871	0.226494365986297
chr21	44352687	44442358	+	TRPM2	21	86260	1	89670	19747	1810937035	0	89671	5283	1810951499	0	89671	685	1810956097	0	89671	9783	1810946999	0	89671	3638	1810953144	0	89671	1898	1810954884	0	89671	22994	1810933788	0	89671	18136	1810938646	1	89670	15255	1810941527	-0.880415512145495	2.12584980996326	-2.12584980996326	0.144832432046391	0.226464293855488
chrX	132217208	132432862	+	RAP2C-AS1	23	90875	3	215651	19745	1810811054	0	215654	5283	1810825516	0	215654	685	1810830114	0	215654	9783	1810821016	1	215653	3637	1810827162	0	215654	1898	1810828901	1	215653	22993	1810807806	1	215653	18135	1810812664	1	215653	15255	1810815544	-0.505197156619029	2.12937718722969	-2.12937718722969	0.144499458022566	0.226086242084398
chr5	37106227	37248792	-	CPLANE1	5	24692	1	142564	19747	1810884141	0	142565	5283	1810898605	0	142565	685	1810903203	1	142564	9782	1810894106	0	142565	3638	1810900250	0	142565	1898	1810901990	1	142564	22993	1810880895	0	142565	18136	1810885752	1	142564	15255	1810888633	-0.650926818519733	2.13096853950992	-2.13096853950992	0.144349521359052	0.225907582427222
chr20	32443061	32585890	-	NOL4L	20	83709	1	142828	19747	1810883877	1	142828	5282	1810898342	0	142829	685	1810902939	1	142828	9782	1810893842	0	142829	3638	1810899986	0	142829	1898	1810901726	0	142829	22994	1810880630	1	142828	18135	1810885489	0	142829	15256	1810888368	-0.652777026581252	2.14457255415618	-2.14457255415618	0.143074880587262	0.224208358893144
chr1	78890671	79007730	-	ADGRL4	1	3375	0	117059	19748	1810909646	0	117059	5283	1810924111	0	117059	685	1810928709	1	117058	9782	1810919612	0	117059	3638	1810925756	0	117059	1898	1810927496	1	117058	22993	1810906401	1	117058	18135	1810911259	0	117059	15256	1810914138	-0.741485447486736	2.14526908751577	-2.14526908751577	0.143009959957811	0.22412306105461
chr3	16315844	16483865	-	RFTN1	3	15269	1	168020	19747	1810858685	1	168020	5282	1810873150	0	168021	685	1810877747	0	168021	9783	1810868649	0	168021	3638	1810874794	0	168021	1898	1810876534	1	168020	22993	1810855439	0	168021	18136	1810860296	2	168019	15254	1810863178	-0.592077714693365	2.15644677868113	-2.15644677868113	0.141972658709425	0.222660730963321
chr14	42411572	42528888	+	AL450442.1	14	60772	1	117315	19747	1810909390	0	117316	5283	1810923854	0	117316	685	1810928452	0	117316	9783	1810919354	0	117316	3638	1810925499	0	117316	1898	1810927239	0	117316	22994	1810906143	1	117315	18135	1810911002	1	117315	15255	1810913882	-0.74367865822115	2.15976159879938	-2.15976159879938	0.141666668461501	0.222278727053672
chr14	50978777	51096329	-	TRIM9	14	60923	1	117551	19747	1810909154	0	117552	5283	1810923618	1	117551	684	1810928217	0	117552	9783	1810919118	0	117552	3638	1810925263	0	117552	1898	1810927003	1	117551	22993	1810905908	0	117552	18136	1810910765	0	117552	15256	1810913645	-0.745688448973526	2.17309324396774	-2.17309324396774	0.140443489330523	0.220634955997741
chr2	111767639	111885193	-	ANAPC1	2	11480	1	117553	19747	1810909152	0	117554	5283	1810923616	0	117554	685	1810928214	0	117554	9783	1810919116	0	117554	3638	1810925261	0	117554	1898	1810927001	1	117553	22993	1810905906	0	117554	18136	1810910763	1	117553	15255	1810913644	-0.745705451656464	2.17320735473186	-2.17320735473186	0.140433070998213	0.220634810883737
chrX	85002891	85093316	+	APOOL	23	90109	0	90425	19748	1810936280	0	90425	5283	1810950745	0	90425	685	1810955343	1	90424	9782	1810946246	0	90425	3638	1810952390	0	90425	1898	1810954130	0	90425	22994	1810933034	0	90425	18136	1810937892	1	90424	15255	1810940773	-0.888789316841791	2.17347766645253	-2.17347766645253	0.140408394954753	0.220612263769263
chr2	53670318	53787944	-	ASB3	2	9892	1	117625	19747	1810909080	0	117626	5283	1810923544	0	117626	685	1810928142	1	117625	9782	1810919045	1	117625	3637	1810925190	0	117626	1898	1810926929	0	117626	22994	1810905833	0	117626	18136	1810910691	0	117626	15256	1810913571	-0.746317792607799	2.17727943370119	-2.17727943370119	0.140061856937154	0.220116335479271
chr11	69071914	69162440	+	AP003071.5	11	50833	0	90526	19748	1810936179	0	90526	5283	1810950644	0	90526	685	1810955242	0	90526	9783	1810946144	0	90526	3638	1810952289	0	90526	1898	1810954029	0	90526	22994	1810932933	2	90524	18134	1810937793	0	90526	15256	1810940671	-0.889905700119068	2.17987944092602	-2.17987944092602	0.139825414468831	0.219779208199017
chr11	63998557	64167113	-	MACROD1	11	50194	2	168554	19746	1810858151	1	168555	5282	1810872615	0	168556	685	1810877212	0	168556	9783	1810868114	0	168556	3638	1810874259	0	168556	1898	1810875999	1	168555	22993	1810854904	0	168556	18136	1810859761	1	168555	15255	1810862642	-0.595257094277214	2.18221696652472	-2.18221696652472	0.139613224293071	0.219524303736114
chr7	158855557	158946189	+	WDR60	7	37274	0	90632	19748	1810936073	0	90632	5283	1810950538	0	90632	685	1810955136	0	90632	9783	1810946038	0	90632	3638	1810952183	0	90632	1898	1810953923	0	90632	22994	1810932827	2	90630	18134	1810937687	0	90632	15256	1810940565	-0.89107601173938	2.18660415615886	-2.18660415615886	0.139215949661079	0.218964092484966
chr17	17041848	17185560	+	MPRIP	17	71561	0	143712	19748	1810882993	0	143712	5283	1810897458	0	143712	685	1810902056	0	143712	9783	1810892958	0	143712	3638	1810899103	0	143712	1898	1810900843	3	143709	22991	1810879750	0	143712	18136	1810884605	1	143711	15255	1810887486	-0.658940728445427	2.19026926485822	-2.19026926485822	0.138885034176036	0.218570958237919
chr8	60045801	60136599	+	AC021393.1	8	38868	1	90797	19747	1810935908	0	90798	5283	1810950372	0	90798	685	1810954970	0	90798	9783	1810945872	0	90798	3638	1810952017	0	90798	1898	1810953757	0	90798	22994	1810932661	1	90797	18135	1810937520	0	90798	15256	1810940399	-0.892906016999277	2.19714426994324	-2.19714426994324	0.138266680464191	0.217743858760209
chr7	116238003	116328896	-	AC073130.2	7	35986	0	90893	19748	1810935812	0	90893	5283	1810950277	0	90893	685	1810954875	0	90893	9783	1810945777	0	90893	3638	1810951922	0	90893	1898	1810953662	0	90893	22994	1810932566	1	90892	18135	1810937425	1	90892	15255	1810940305	-0.893951807858339	2.20318187633529	-2.20318187633529	0.137726189419039	0.217053624339742
chr7	117019226	117137342	+	ST7	7	36032	1	118115	19747	1810908590	0	118116	5283	1810923054	0	118116	685	1810927652	0	118116	9783	1810918554	0	118116	3638	1810924699	0	118116	1898	1810926439	2	118114	22992	1810905345	0	118116	18136	1810910201	0	118116	15256	1810913081	-0.75047521149094	2.20505620958284	-2.20505620958284	0.13755887975676	0.216884635755806
chr10	71211926	71302864	+	UNC5B	10	45757	1	90937	19747	1810935768	0	90938	5283	1810950232	0	90938	685	1810954830	0	90938	9783	1810945732	0	90938	3638	1810951877	0	90938	1898	1810953617	1	90937	22993	1810932522	0	90938	18136	1810937379	0	90938	15256	1810940259	-0.894446803096716	2.20604469208047	-2.20604469208047	0.137470736038365	0.216793653917762
chr11	95834087	95925096	-	MTMR2	11	51729	1	91008	19747	1810935697	0	91009	5283	1810950161	0	91009	685	1810954759	0	91009	9783	1810945661	0	91009	3638	1810951806	0	91009	1898	1810953546	0	91009	22994	1810932450	1	91008	18135	1810937309	0	91009	15256	1810940188	-0.895227284774411	2.21055911527947	-2.21055911527947	0.137068985304921	0.216239885485104
chrX	63637839	63756078	-	ARHGEF9	23	89721	0	118239	19748	1810908466	0	118239	5283	1810922931	0	118239	685	1810927529	1	118238	9782	1810918432	0	118239	3638	1810924576	0	118239	1898	1810926316	1	118238	22993	1810905221	0	118239	18136	1810910078	1	118238	15255	1810912959	-0.751516054998995	2.21204569889233	-2.21204569889233	0.13693697824875	0.216095451568762
